HomeTeam,AwayTeam,FTHG,FTAG,HP,AP,Pdiff,HPOS,APOS,POSdiff,HW,AW,HD,AD,HL,AL,HTGS,ATGS,HTGC,ATGC,HTGD,ATGD,HTSF,ATSF,HTSTF,ATSTF,HTSC,ATSC,HTSTC,ATSTC,HPR,APR,HF5,AF5,HTHGS,ATAGS,HTHGC,ATAGC,HTHSF,ATASF,HTHSC,ATASC,HTHSTF,ATASTF,HTHSTC,ATASTC,HTHP,ATAP,HTHW,ATAW,HTHD,ATAD,HTHL,ATAL,avg_HGPG,avg_AGPG
Hull,Chelsea,0,2,1.1666666666666667,1.6666666666666667,-3,14,8,6,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,1.1666666666666667,1.6666666666666667,2.0,1.5,-0.8333333333333334,0.16666666666666666,8.833333333333334,16.666666666666668,2.8333333333333335,5.5,21.5,8.666666666666666,6.666666666666667,2.8333333333333335,0,0,7,10,1.0,1.3333333333333333,2.0,2.0,9.333333333333334,16.666666666666668,23.666666666666668,8.666666666666666,3.0,4.333333333333333,7.666666666666667,3.0,1.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.5737704918032787,1.3442622950819672
Sunderland,West Brom,1,1,0.16666666666666666,1.3333333333333333,-7,20,10,10,0.0,0.3333333333333333,0.0,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.8333333333333334,1.1666666666666667,2.0,1.0,-1.1666666666666667,0.16666666666666666,9.666666666666666,11.0,3.0,3.3333333333333335,18.5,13.5,6.0,4.166666666666667,0,3,1,7,1.0,0.6666666666666666,2.6666666666666665,0.6666666666666666,13.333333333333334,11.333333333333334,16.0,12.666666666666666,3.6666666666666665,2.6666666666666665,5.333333333333333,3.6666666666666665,0.0,1.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,1.5483870967741935,1.3548387096774193
Swansea,Liverpool,1,2,0.6666666666666666,2.1666666666666665,-9,17,4,13,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.8333333333333334,2.6666666666666665,1.6666666666666667,1.5,-0.8333333333333334,1.1666666666666667,11.166666666666666,19.5,4.166666666666667,7.166666666666667,16.666666666666668,8.166666666666666,5.0,3.1666666666666665,0,3,4,10,1.0,2.3333333333333335,2.3333333333333335,2.3333333333333335,10.666666666666666,22.666666666666668,19.333333333333332,11.666666666666666,3.3333333333333335,6.666666666666667,5.0,5.0,0.3333333333333333,2.3333333333333335,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.5396825396825398,1.3492063492063493
Watford,Bournemouth,2,2,1.1666666666666667,1.1666666666666667,0,11,15,-4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,1.6666666666666667,0.6666666666666666,1.8333333333333333,1.5,-0.16666666666666666,-0.8333333333333334,10.0,9.5,4.166666666666667,3.1666666666666665,15.666666666666666,15.833333333333334,4.5,5.0,3,0,7,4,1.6666666666666667,0.3333333333333333,2.0,2.0,10.0,8.0,12.666666666666666,19.666666666666668,4.333333333333333,3.3333333333333335,4.333333333333333,6.333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.53125,1.359375
West Ham,Middlesbrough,1,1,0.5,0.8333333333333334,-2,18,16,2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.5,1.1666666666666667,1.0,2.6666666666666665,1.5,-1.5,-0.5,14.333333333333334,8.666666666666666,2.8333333333333335,2.1666666666666665,14.166666666666666,14.166666666666666,6.5,3.8333333333333335,0,0,3,5,1.0,1.0,2.3333333333333335,1.3333333333333333,15.666666666666666,7.333333333333333,13.0,14.0,2.3333333333333335,1.6666666666666667,7.333333333333333,4.333333333333333,1.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.5384615384615385,1.3692307692307693
Burnley,Arsenal,0,1,1.1666666666666667,2.1666666666666665,-6,13,3,10,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.16666666666666666,0.8333333333333334,2.5,1.3333333333333333,1.1666666666666667,-0.5,1.3333333333333333,8.666666666666666,14.5,2.1666666666666665,5.333333333333333,17.0,10.666666666666666,6.0,3.8333333333333335,0,3,4,10,1.6666666666666667,2.3333333333333335,0.6666666666666666,0.6666666666666666,13.0,15.666666666666666,22.0,9.333333333333334,3.6666666666666665,6.666666666666667,6.666666666666667,3.0,2.3333333333333335,2.3333333333333335,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.5303030303030303,1.3636363636363635
Leicester,Southampton,0,0,1.1666666666666667,1.3333333333333333,-1,12,9,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,1.3333333333333333,1.1666666666666667,1.8333333333333333,1.0,-0.5,0.16666666666666666,12.5,16.833333333333332,4.0,5.666666666666667,12.666666666666666,10.166666666666666,5.333333333333333,2.3333333333333335,3,3,7,5,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.3333333333333333,11.666666666666666,14.0,9.666666666666666,14.0,4.333333333333333,5.0,3.0,2.6666666666666665,2.3333333333333335,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,1.507462686567164,1.3582089552238805
Man United,Stoke,1,1,2.0,0.3333333333333333,10,6,19,-13,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,1.1666666666666667,2.5,0.8333333333333334,-1.8333333333333333,16.166666666666668,11.0,5.5,2.1666666666666665,11.333333333333334,14.666666666666666,3.3333333333333335,6.0,0,0,9,1,2.3333333333333335,0.6666666666666666,1.0,2.0,14.0,10.333333333333334,13.666666666666666,15.666666666666666,5.0,2.0,3.3333333333333335,6.333333333333333,2.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.4852941176470589,1.338235294117647
Tottenham,Man City,2,0,2.3333333333333335,3.0,-4,2,1,1,0.6666666666666666,1.0,0.6666666666666666,1.0,0.0,0.0,1.6666666666666667,3.0,0.5,0.8333333333333334,1.1666666666666667,2.1666666666666665,19.0,17.666666666666668,5.833333333333333,6.166666666666667,10.333333333333334,9.5,2.8333333333333335,3.0,3,3,11,15,1.0,3.0,0.3333333333333333,1.0,20.666666666666668,16.0,9.666666666666666,11.666666666666666,6.0,5.333333333333333,2.3333333333333335,3.6666666666666665,2.3333333333333335,3.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,0.0,1.4782608695652173,1.3333333333333333
Arsenal,Swansea,3,2,2.2857142857142856,0.5714285714285714,12,3,17,-14,0.7142857142857143,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.7142857142857143,2.2857142857142856,0.8571428571428571,1.0,1.7142857142857142,1.2857142857142858,-0.8571428571428571,15.0,10.714285714285714,5.0,4.0,10.571428571428571,16.857142857142858,3.4285714285714284,5.142857142857143,3,0,13,1,2.2857142857142856,0.5714285714285714,1.4285714285714286,0.8571428571428571,11.428571428571429,10.0,10.285714285714286,12.0,3.4285714285714284,4.285714285714286,4.0,4.285714285714286,1.7142857142857142,0.8571428571428571,0.5714285714285714,0.2857142857142857,0.0,0.0,0.2857142857142857,0.5714285714285714,1.4857142857142858,1.3142857142857143
Bournemouth,Hull,6,1,1.1428571428571428,1.0,1,13,15,-2,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.8571428571428571,1.0,1.5714285714285714,2.0,-0.7142857142857143,-1.0,9.714285714285714,8.714285714285714,3.0,2.857142857142857,16.0,21.571428571428573,5.285714285714286,7.0,3,0,7,4,0.8571428571428571,1.1428571428571428,0.8571428571428571,1.7142857142857142,9.428571428571429,7.142857142857143,10.285714285714286,16.571428571428573,2.5714285714285716,2.2857142857142856,3.142857142857143,4.857142857142857,1.7142857142857142,1.1428571428571428,0.5714285714285714,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,1.5070422535211268,1.323943661971831
Chelsea,Leicester,3,0,1.8571428571428572,1.1428571428571428,5,7,12,-5,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.42857142857142855,1.7142857142857142,1.1428571428571428,1.2857142857142858,1.5714285714285714,0.42857142857142855,-0.42857142857142855,17.428571428571427,12.0,6.0,3.5714285714285716,8.571428571428571,12.428571428571429,2.857142857142857,5.285714285714286,0,0,7,7,1.7142857142857142,0.8571428571428571,0.8571428571428571,2.857142857142857,14.285714285714286,11.428571428571429,7.428571428571429,13.428571428571429,5.714285714285714,3.142857142857143,2.2857142857142856,6.571428571428571,1.7142857142857142,0.0,0.5714285714285714,0.0,0.0,0.0,0.2857142857142857,0.8571428571428571,1.5694444444444444,1.3194444444444444
Crystal Palace,West Ham,0,1,1.5714285714285714,0.5714285714285714,7,8,18,-10,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.7142857142857143,1.5714285714285714,1.1428571428571428,1.1428571428571428,2.4285714285714284,0.42857142857142855,-1.2857142857142858,14.857142857142858,15.0,4.142857142857143,2.7142857142857144,12.857142857142858,13.428571428571429,3.7142857142857144,6.0,3,0,10,3,1.4285714285714286,1.1428571428571428,0.8571428571428571,2.5714285714285716,14.857142857142858,11.142857142857142,9.714285714285714,13.142857142857142,4.857142857142857,2.857142857142857,2.857142857142857,4.857142857142857,1.1428571428571428,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.2857142857142857,0.8571428571428571,1.5890410958904109,1.3013698630136987
Man City,Everton,1,1,2.5714285714285716,2.0,4,1,5,-4,0.8571428571428571,0.5714285714285714,0.8571428571428571,0.5714285714285714,0.14285714285714285,0.14285714285714285,2.5714285714285716,1.5714285714285714,1.0,0.7142857142857143,1.5714285714285714,0.8571428571428571,16.857142857142858,14.714285714285714,6.142857142857143,6.0,10.0,10.285714285714286,3.5714285714285716,2.0,3,0,15,12,2.5714285714285716,1.4285714285714286,0.5714285714285714,0.5714285714285714,16.571428571428573,13.142857142857142,6.285714285714286,9.714285714285714,6.0,5.142857142857143,2.0,2.0,2.5714285714285716,1.7142857142857142,0.8571428571428571,0.5714285714285714,0.0,0.0,0.0,0.2857142857142857,1.5675675675675675,1.2972972972972974
Stoke,Sunderland,2,0,0.42857142857142855,0.2857142857142857,1,19,20,-1,0.0,0.0,0.0,0.0,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.8571428571428571,2.2857142857142856,1.8571428571428572,-1.5714285714285714,-1.0,10.428571428571429,9.285714285714286,2.7142857142857144,2.857142857142857,16.0,18.285714285714285,6.428571428571429,6.142857142857143,1,0,1,1,0.5714285714285714,0.5714285714285714,2.5714285714285716,1.1428571428571428,10.0,5.142857142857143,11.714285714285714,18.0,2.0,2.0,4.857142857142857,5.714285714285714,0.2857142857142857,0.2857142857142857,0.0,0.0,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.5714285714285714,1.56,1.2933333333333332
West Brom,Tottenham,1,1,1.2857142857142858,2.4285714285714284,-8,9,2,7,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.0,1.1428571428571428,1.7142857142857142,1.0,0.42857142857142855,0.14285714285714285,1.2857142857142858,11.857142857142858,18.142857142857142,3.857142857142857,6.0,12.571428571428571,10.571428571428571,3.857142857142857,3.2857142857142856,1,3,5,13,1.4285714285714286,2.0,1.1428571428571428,0.5714285714285714,9.142857142857142,14.857142857142858,12.285714285714286,9.428571428571429,3.4285714285714284,4.857142857142857,4.0,2.857142857142857,1.1428571428571428,2.0,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,1.5657894736842106,1.2763157894736843
Middlesbrough,Watford,0,1,0.8571428571428571,1.1428571428571428,-2,16,11,5,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.42857142857142855,1.0,1.7142857142857142,1.4285714285714286,1.8571428571428572,-0.42857142857142855,-0.14285714285714285,8.714285714285714,11.0,2.2857142857142856,4.571428571428571,14.857142857142858,15.0,3.5714285714285716,4.142857142857143,0,0,4,6,0.8571428571428571,1.4285714285714286,1.4285714285714286,1.4285714285714286,8.571428571428571,8.571428571428571,12.285714285714286,16.0,2.2857142857142856,3.4285714285714284,2.857142857142857,4.0,0.2857142857142857,1.1428571428571428,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.2857142857142857,1.5584415584415585,1.2727272727272727
Southampton,Burnley,3,1,1.2857142857142858,1.0,2,10,14,-4,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5714285714285714,1.0,0.7142857142857143,0.8571428571428571,1.2857142857142858,0.14285714285714285,-0.5714285714285714,16.0,8.857142857142858,5.571428571428571,2.0,10.0,17.142857142857142,2.142857142857143,5.571428571428571,3,3,7,7,0.8571428571428571,0.0,0.5714285714285714,1.7142857142857142,16.857142857142858,3.7142857142857144,5.428571428571429,10.285714285714286,5.428571428571429,0.5714285714285714,1.7142857142857142,4.571428571428571,1.4285714285714286,0.0,0.2857142857142857,0.0,0.5714285714285714,0.0,0.0,0.5714285714285714,1.5384615384615385,1.2692307692307692
Liverpool,Man United,0,0,2.2857142857142856,1.8571428571428572,3,4,6,-2,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.14285714285714285,0.2857142857142857,2.5714285714285716,1.8571428571428572,1.4285714285714286,1.1428571428571428,1.1428571428571428,0.7142857142857143,19.285714285714285,17.285714285714285,7.0,6.0,8.142857142857142,10.714285714285714,3.142857142857143,3.7142857142857144,3,3,10,9,2.5714285714285716,1.4285714285714286,0.5714285714285714,1.1428571428571428,14.0,15.714285714285714,4.0,7.714285714285714,6.571428571428571,5.142857142857143,1.1428571428571428,2.857142857142857,1.7142857142857142,1.7142857142857142,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0,0.2857142857142857,1.5569620253164558,1.2658227848101267
Arsenal,Middlesbrough,0,0,2.375,0.75,13,2,17,-15,0.75,0.125,0.75,0.125,0.125,0.5,2.375,0.875,1.125,1.375,1.25,-0.5,15.125,8.875,5.125,2.375,10.875,13.5,3.75,3.375,3,1,15,2,2.75,1.0,1.75,1.25,14.0,7.75,12.25,15.25,4.5,2.0,5.0,3.75,2.25,1.25,0.75,0.25,0.0,0.5,0.25,0.25,1.5375,1.25
Bournemouth,Tottenham,0,0,1.375,2.25,-7,11,3,8,0.375,0.625,0.375,0.625,0.375,0.0,1.5,1.625,1.5,0.5,0.0,1.125,11.25,18.375,3.875,6.25,15.375,10.25,5.125,3.375,1,3,8,13,2.25,2.0,1.0,0.75,13.75,18.0,11.75,10.25,4.75,6.25,3.75,3.5,2.25,2.0,0.75,0.5,0.0,0.5,0.25,0.0,1.5185185185185186,1.2345679012345678
Burnley,Everton,2,1,0.875,1.875,-8,14,6,8,0.25,0.5,0.25,0.5,0.625,0.125,0.75,1.5,1.5,0.75,-0.75,0.75,8.5,13.25,1.875,5.5,19.25,11.375,6.625,2.75,0,1,4,10,1.25,1.5,0.75,0.75,12.25,12.25,21.0,13.25,3.0,5.0,5.75,3.75,1.75,1.75,0.5,0.5,0.25,0.25,0.5,0.25,1.5,1.2195121951219512
Hull,Stoke,0,2,0.875,0.75,1,16,18,-2,0.25,0.125,0.25,0.125,0.625,0.5,1.0,0.875,2.5,2.0,-1.5,-1.125,9.0,11.375,3.0,3.125,21.625,15.375,7.375,5.75,0,1,1,2,0.75,0.75,2.0,1.75,9.0,9.5,23.25,17.75,3.0,3.0,8.0,7.0,0.75,0.5,0.25,0.0,0.0,0.5,0.75,0.5,1.5060240963855422,1.216867469879518
Leicester,Crystal Palace,3,1,1.0,1.375,-3,13,9,4,0.25,0.375,0.25,0.375,0.5,0.375,1.0,1.375,1.75,1.125,-0.75,0.25,11.125,14.5,3.125,4.0,12.875,12.75,5.375,3.75,1,1,7,11,1.25,1.5,0.25,1.25,11.0,13.0,10.0,14.0,3.5,3.0,3.5,4.0,2.0,1.75,0.5,0.5,0.5,0.25,0.0,0.25,1.4880952380952381,1.2261904761904763
Liverpool,West Brom,2,1,2.125,1.25,7,4,12,-8,0.625,0.25,0.625,0.25,0.125,0.25,2.25,1.125,1.25,1.0,1.0,0.125,18.0,11.375,6.5,3.875,8.0,13.5,2.875,4.375,3,1,13,6,2.25,0.75,0.5,0.75,14.5,12.75,5.25,11.25,6.5,3.75,1.25,3.25,1.75,1.25,0.5,0.25,0.25,0.5,0.0,0.25,1.5058823529411764,1.223529411764706
Swansea,Watford,0,0,0.5,1.375,-7,19,10,9,0.125,0.375,0.125,0.375,0.75,0.375,1.0,1.625,1.875,1.625,-0.875,0.0,11.0,10.125,4.25,4.25,16.75,14.375,5.25,4.0,0,1,1,7,1.0,1.5,2.25,1.25,10.0,8.5,19.0,16.5,3.25,3.5,5.25,4.25,0.25,1.75,0.0,0.5,0.25,0.25,0.75,0.25,1.5116279069767442,1.2209302325581395
West Ham,Sunderland,1,0,0.875,0.25,5,15,20,-5,0.25,0.0,0.25,0.0,0.625,0.75,1.125,0.75,2.125,1.875,-1.0,-1.125,14.625,9.5,2.875,2.625,13.25,18.25,5.625,6.125,1,1,1,2,1.0,0.5,2.0,1.5,16.5,7.25,12.0,20.25,2.25,2.0,6.25,6.5,1.0,0.25,0.25,0.0,0.25,0.25,0.5,0.75,1.4942528735632183,1.206896551724138
Chelsea,Man United,4,0,2.0,1.75,2,5,7,-2,0.625,0.5,0.625,0.5,0.25,0.25,1.875,1.625,1.125,1.0,0.75,0.625,17.25,16.0,6.0,5.375,8.125,10.5,2.5,3.625,3,1,7,7,2.25,1.25,0.75,1.0,16.5,15.5,7.75,9.0,6.5,4.75,2.0,3.25,2.25,1.75,0.75,0.5,0.0,0.25,0.25,0.25,1.4886363636363635,1.1931818181818181
Man City,Southampton,1,1,2.375,1.5,7,1,8,-7,0.75,0.375,0.75,0.375,0.125,0.25,2.375,1.25,1.0,0.875,1.375,0.375,17.125,18.25,6.375,6.625,9.125,9.5,3.375,2.0,0,1,12,8,2.5,1.0,0.75,1.0,19.25,13.25,6.25,12.75,7.25,5.0,2.25,2.25,2.5,1.0,0.75,0.25,0.25,0.25,0.0,0.5,1.5168539325842696,1.1797752808988764
Crystal Palace,Liverpool,2,4,1.2222222222222223,2.2222222222222223,-9,11,3,8,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.1111111111111111,1.3333333333333333,2.2222222222222223,1.3333333333333333,1.2222222222222223,0.0,1.0,15.444444444444445,18.333333333333332,4.333333333333333,6.555555555555555,13.222222222222221,7.777777777777778,3.7777777777777777,2.6666666666666665,0,1,10,13,1.1111111111111112,2.0,0.8888888888888888,1.7777777777777777,14.222222222222221,19.11111111111111,10.222222222222221,9.555555555555555,4.444444444444445,5.777777777777778,3.111111111111111,4.0,0.8888888888888888,2.2222222222222223,0.2222222222222222,0.6666666666666666,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.2222222222222222,1.511111111111111,1.1777777777777778
Man United,Burnley,0,0,1.5555555555555556,1.1111111111111112,4,7,14,-7,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.5555555555555556,1.4444444444444444,0.8888888888888888,1.3333333333333333,1.4444444444444444,0.1111111111111111,-0.5555555555555556,16.0,8.555555555555555,5.333333333333333,2.0,10.88888888888889,19.333333333333332,3.888888888888889,6.777777777777778,1,0,5,4,1.7777777777777777,0.2222222222222222,0.8888888888888888,2.0,14.666666666666666,4.222222222222222,10.666666666666666,15.555555555555555,5.333333333333333,0.6666666666666666,3.5555555555555554,6.666666666666667,1.5555555555555556,0.0,0.4444444444444444,0.0,0.2222222222222222,0.0,0.2222222222222222,0.6666666666666666,1.5164835164835164,1.2087912087912087
Middlesbrough,Bournemouth,2,0,0.7777777777777778,1.3333333333333333,-5,17,10,7,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.7777777777777778,1.3333333333333333,1.2222222222222223,1.3333333333333333,-0.4444444444444444,0.0,9.11111111111111,10.88888888888889,2.5555555555555554,3.5555555555555554,13.0,15.444444444444445,3.5555555555555554,5.0,0,3,1,10,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.7777777777777777,8.88888888888889,7.777777777777778,10.444444444444445,16.88888888888889,2.4444444444444446,2.6666666666666665,2.6666666666666665,5.777777777777778,0.2222222222222222,0.4444444444444444,0.0,0.0,0.2222222222222222,0.4444444444444444,0.6666666666666666,0.4444444444444444,1.5,1.1956521739130435
Sunderland,Arsenal,1,4,0.2222222222222222,2.2222222222222223,-18,20,2,18,0.0,0.6666666666666666,0.0,0.6666666666666666,0.7777777777777778,0.1111111111111111,0.6666666666666666,2.111111111111111,1.7777777777777777,1.0,-1.1111111111111112,1.1111111111111112,9.555555555555555,14.444444444444445,2.5555555555555554,5.111111111111111,18.444444444444443,10.88888888888889,5.777777777777778,3.7777777777777777,0,3,1,15,0.8888888888888888,1.7777777777777777,2.0,0.4444444444444444,10.444444444444445,14.444444444444445,14.444444444444445,8.444444444444445,2.888888888888889,5.111111111111111,5.111111111111111,2.2222222222222223,0.2222222222222222,2.2222222222222223,0.0,0.6666666666666666,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.0,1.5053763440860215,1.1827956989247312
