HomeTeam,AwayTeam,FTHG,FTAG,HP,AP,Pdiff,HPOS,APOS,POSdiff,HW,AW,HD,AD,HL,AL,HTGS,ATGS,HTGC,ATGC,HTGD,ATGD,HTSF,ATSF,HTSTF,ATSTF,HTSC,ATSC,HTSTC,ATSTC,HPR,APR,HF5,AF5,HTHGS,ATAGS,HTHGC,ATAGC,HTHSF,ATASF,HTHSC,ATASC,HTHSTF,ATASTF,HTHSTC,ATASTC,HTHP,ATAP,HTHW,ATAW,HTHD,ATAD,HTHL,ATAL,avg_HGPG,avg_AGPG
Wolves,Newcastle,2,1,1.0,0.5,3,14,17,-3,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5,1.1666666666666667,0.8333333333333334,2.3333333333333335,-0.3333333333333333,-1.1666666666666667,14.5,14.166666666666666,3.8333333333333335,4.166666666666667,10.0,16.333333333333332,4.166666666666667,6.166666666666667,0,1,3,2,0.0,0.6666666666666666,1.3333333333333333,2.3333333333333335,17.0,13.666666666666666,9.0,15.333333333333334,4.0,3.3333333333333335,4.0,4.333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,1.5,1.078125
Brighton,Arsenal,0,0,2.1666666666666665,1.5,4,6,10,-4,0.6666666666666666,0.5,0.6666666666666666,0.5,0.16666666666666666,0.5,1.3333333333333333,0.8333333333333334,0.8333333333333334,1.6666666666666667,0.5,-0.8333333333333334,10.833333333333334,14.0,4.166666666666667,4.0,11.166666666666666,15.5,2.6666666666666665,4.333333333333333,3,3,12,6,1.3333333333333333,0.3333333333333333,1.0,2.3333333333333335,13.0,12.0,12.666666666666666,17.0,3.6666666666666665,2.3333333333333335,3.0,5.333333333333333,2.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,1.5076923076923077,1.0769230769230769
Crystal Palace,Leicester,2,2,1.0,1.1666666666666667,-1,15,13,2,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,1.0,1.1666666666666667,1.5,1.6666666666666667,-0.5,-0.5,9.833333333333334,10.833333333333334,2.3333333333333335,3.0,12.666666666666666,15.0,4.666666666666667,5.0,0,0,5,6,1.3333333333333333,1.3333333333333333,0.3333333333333333,2.3333333333333335,11.0,9.333333333333334,8.0,13.0,3.0,2.3333333333333335,2.6666666666666665,5.333333333333333,1.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,1.4848484848484849,1.0606060606060606
Tottenham,Aston Villa,2,1,1.5,1.6666666666666667,-1,11,8,3,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,0.6666666666666666,1.5,1.5,1.1666666666666667,-0.8333333333333334,0.3333333333333333,9.333333333333334,11.333333333333334,4.0,3.5,17.0,13.666666666666666,5.5,3.1666666666666665,0,3,9,7,0.6666666666666666,1.0,1.0,2.0,12.0,12.0,15.666666666666666,17.666666666666668,4.333333333333333,3.6666666666666665,5.333333333333333,5.0,2.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,1.492537313432836,1.0746268656716418
West Ham,Brentford,1,2,1.8333333333333333,1.5,2,7,9,-2,0.5,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,2.1666666666666665,1.3333333333333333,1.3333333333333333,0.8333333333333334,0.8333333333333334,0.5,13.5,9.833333333333334,5.666666666666667,2.6666666666666665,12.333333333333334,11.166666666666666,4.0,3.1666666666666665,0,3,8,8,2.3333333333333335,1.0,1.6666666666666667,0.3333333333333333,13.333333333333334,10.666666666666666,10.333333333333334,8.333333333333334,5.0,2.6666666666666665,4.333333333333333,2.3333333333333335,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,1.5,1.0735294117647058
Liverpool,Man City,2,2,2.3333333333333335,2.1666666666666665,1,1,2,-1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.16666666666666666,2.5,2.0,0.6666666666666666,0.16666666666666666,1.8333333333333333,1.8333333333333333,23.5,19.5,8.166666666666666,5.166666666666667,10.5,6.0,3.1666666666666665,1.0,3,1,13,10,2.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,25.333333333333332,19.333333333333332,9.333333333333334,8.0,8.666666666666666,5.333333333333333,2.6666666666666665,1.3333333333333333,2.3333333333333335,2.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,1.4927536231884058,1.0869565217391304
Watford,Liverpool,0,5,1.0,2.142857142857143,-8,15,2,13,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.0,1.0,2.4285714285714284,1.4285714285714286,0.8571428571428571,-0.42857142857142855,1.5714285714285714,10.0,21.0,3.5714285714285716,7.571428571428571,15.0,10.714285714285714,4.714285714285714,3.142857142857143,1,1,4,11,1.1428571428571428,2.5714285714285716,1.4285714285714286,0.8571428571428571,9.714285714285714,18.571428571428573,12.857142857142858,10.0,3.7142857142857144,6.571428571428571,3.7142857142857144,3.142857142857143,1.1428571428571428,2.0,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,1.5,1.1
Aston Villa,Wolves,2,3,1.4285714285714286,1.2857142857142858,1,10,12,-2,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5714285714285714,1.4285714285714286,0.7142857142857143,1.2857142857142858,0.8571428571428571,0.14285714285714285,-0.14285714285714285,11.714285714285714,13.428571428571429,3.4285714285714284,3.7142857142857144,14.142857142857142,9.714285714285714,3.857142857142857,3.857142857142857,3,3,10,6,1.7142857142857142,0.8571428571428571,0.2857142857142857,0.2857142857142857,9.142857142857142,10.285714285714286,8.285714285714286,9.428571428571429,2.857142857142857,3.142857142857143,1.1428571428571428,3.7142857142857144,2.0,1.7142857142857142,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.0,0.0,0.2857142857142857,1.4788732394366197,1.1549295774647887
Leicester,Man United,4,2,1.1428571428571428,2.0,-6,13,4,9,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.42857142857142855,0.14285714285714285,1.2857142857142858,2.0,1.7142857142857142,0.8571428571428571,-0.42857142857142855,1.1428571428571428,10.571428571428571,17.142857142857142,3.2857142857142856,6.0,15.428571428571429,11.0,4.857142857142857,3.4285714285714284,1,0,4,10,0.8571428571428571,1.1428571428571428,0.8571428571428571,0.5714285714285714,10.571428571428571,12.0,14.571428571428571,10.285714285714286,3.142857142857143,4.857142857142857,4.0,3.7142857142857144,1.1428571428571428,2.0,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,1.4861111111111112,1.1805555555555556
Man City,Burnley,2,0,2.0,0.42857142857142855,11,3,18,-15,0.5714285714285714,0.0,0.5714285714285714,0.0,0.14285714285714285,0.5714285714285714,2.0,0.7142857142857143,0.42857142857142855,1.5714285714285714,1.5714285714285714,-0.8571428571428571,18.428571428571427,12.428571428571429,4.857142857142857,3.5714285714285716,6.0,16.0,1.4285714285714286,5.0,3,1,13,2,2.857142857142857,0.8571428571428571,0.0,2.0,16.857142857142858,8.285714285714286,3.4285714285714284,18.0,4.285714285714286,3.4285714285714284,0.5714285714285714,5.714285714285714,2.0,0.2857142857142857,0.5714285714285714,0.0,0.2857142857142857,0.2857142857142857,0.0,0.5714285714285714,1.5205479452054795,1.1917808219178083
Norwich,Brighton,0,0,0.14285714285714285,2.0,-13,20,6,14,0.0,0.5714285714285714,0.0,0.5714285714285714,0.8571428571428571,0.14285714285714285,0.2857142857142857,1.1428571428571428,2.2857142857142856,0.7142857142857143,-2.0,0.42857142857142855,10.142857142857142,12.285714285714286,2.4285714285714284,3.857142857142857,15.857142857142858,10.714285714285714,5.428571428571429,2.5714285714285716,0,1,0,10,0.5714285714285714,1.1428571428571428,2.2857142857142856,0.5714285714285714,11.428571428571429,7.428571428571429,11.428571428571429,8.285714285714286,3.4285714285714284,4.0,5.428571428571429,2.0,0.0,2.0,0.0,0.5714285714285714,0.0,0.2857142857142857,0.8571428571428571,0.0,1.527027027027027,1.1756756756756757
Southampton,Leeds,1,0,0.5714285714285714,0.8571428571428571,-2,17,16,1,0.0,0.14285714285714285,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.7142857142857143,1.0,1.4285714285714286,2.0,-0.7142857142857143,-1.0,11.571428571428571,15.0,3.5714285714285716,4.428571428571429,13.571428571428571,16.714285714285715,4.428571428571429,6.142857142857143,0,0,4,3,0.2857142857142857,0.8571428571428571,0.5714285714285714,2.0,10.571428571428571,12.571428571428571,9.428571428571429,12.857142857142858,3.4285714285714284,4.0,2.857142857142857,5.142857142857143,0.5714285714285714,0.5714285714285714,0.0,0.0,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.2857142857142857,1.5066666666666666,1.16
Brentford,Chelsea,0,1,1.7142857142857142,2.2857142857142856,-4,7,1,6,0.42857142857142855,0.7142857142857143,0.42857142857142855,0.7142857142857143,0.14285714285714285,0.14285714285714285,1.4285714285714286,2.142857142857143,0.8571428571428571,0.42857142857142855,0.5714285714285714,1.7142857142857142,10.285714285714286,14.0,3.142857142857143,5.285714285714286,12.142857142857142,11.571428571428571,3.4285714285714284,3.5714285714285716,1,0,6,10,1.4285714285714286,1.7142857142857142,1.1428571428571428,0.2857142857142857,7.714285714285714,13.714285714285714,12.0,10.857142857142858,2.2857142857142856,5.142857142857143,3.4285714285714284,3.4285714285714284,1.1428571428571428,2.0,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,1.5,1.144736842105263
Everton,West Ham,0,1,2.0,1.5714285714285714,3,5,9,-4,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.2857142857142857,1.8571428571428572,2.0,1.1428571428571428,1.4285714285714286,0.7142857142857143,0.5714285714285714,13.285714285714286,14.142857142857142,4.571428571428571,5.571428571428571,12.285714285714286,12.428571428571429,3.857142857142857,4.285714285714286,3,3,10,8,2.2857142857142856,1.7142857142857142,0.5714285714285714,0.8571428571428571,11.142857142857142,11.714285714285714,7.714285714285714,12.285714285714286,4.571428571428571,5.428571428571429,3.142857142857143,3.142857142857143,2.5714285714285716,2.0,0.8571428571428571,0.5714285714285714,0.0,0.2857142857142857,0.0,0.0,1.4805194805194806,1.1428571428571428
Newcastle,Tottenham,2,3,0.42857142857142855,1.7142857142857142,-9,19,8,11,0.0,0.5714285714285714,0.0,0.5714285714285714,0.5714285714285714,0.42857142857142855,1.1428571428571428,0.8571428571428571,2.2857142857142856,1.4285714285714286,-1.1428571428571428,-0.5714285714285714,13.285714285714286,10.428571428571429,3.857142857142857,4.571428571428571,15.0,16.571428571428573,5.714285714285714,5.142857142857143,1,0,3,6,1.4285714285714286,0.5714285714285714,2.0,1.7142857142857142,12.571428571428571,5.714285714285714,14.857142857142858,15.714285714285714,4.285714285714286,3.142857142857143,6.857142857142857,4.857142857142857,0.5714285714285714,0.8571428571428571,0.0,0.2857142857142857,0.5714285714285714,0.0,0.2857142857142857,0.5714285714285714,1.4615384615384615,1.141025641025641
Arsenal,Crystal Palace,2,2,1.4285714285714286,1.0,3,11,14,-3,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.7142857142857143,1.1428571428571428,1.4285714285714286,1.5714285714285714,-0.7142857142857143,-0.42857142857142855,13.142857142857142,11.0,3.7142857142857144,2.5714285714285716,16.285714285714285,12.142857142857142,4.0,4.714285714285714,3,1,9,6,1.1428571428571428,0.5714285714285714,0.8571428571428571,2.2857142857142856,13.714285714285714,7.428571428571429,12.0,14.857142857142858,4.857142857142857,1.4285714285714286,2.857142857142857,5.714285714285714,1.7142857142857142,0.2857142857142857,0.5714285714285714,0.0,0.0,0.2857142857142857,0.2857142857142857,0.5714285714285714,1.4683544303797469,1.1645569620253164
Arsenal,Aston Villa,3,1,1.375,1.25,1,12,13,-1,0.375,0.375,0.375,0.375,0.375,0.5,0.875,1.5,1.5,1.5,-0.625,0.0,13.625,12.0,4.0,3.625,15.375,13.5,4.25,3.875,1,0,10,7,1.5,1.0,1.25,2.0,16.25,12.5,12.75,17.5,5.75,3.5,4.0,5.75,1.75,0.75,0.5,0.25,0.25,0.0,0.25,0.75,1.475,1.175
Chelsea,Norwich,7,0,2.375,0.25,17,1,20,-19,0.75,0.0,0.75,0.0,0.125,0.75,2.0,0.25,0.375,2.0,1.625,-1.75,12.875,10.75,4.75,2.5,12.25,15.25,4.0,5.125,3,1,10,1,2.25,0.0,0.5,2.0,12.5,7.75,10.75,17.75,4.75,1.25,3.25,4.75,2.25,0.25,0.75,0.0,0.0,0.25,0.25,0.75,1.4938271604938271,1.1728395061728396
Crystal Palace,Newcastle,1,1,1.0,0.375,5,14,19,-5,0.125,0.0,0.125,0.0,0.25,0.625,1.25,1.25,1.625,2.375,-0.375,-1.125,10.75,12.5,3.0,3.5,12.75,14.875,4.875,5.5,1,0,6,3,1.5,0.75,0.75,2.25,12.75,12.25,8.25,13.25,3.25,3.0,3.25,4.0,1.5,0.25,0.25,0.0,0.75,0.25,0.0,0.75,1.5609756097560976,1.1585365853658536
Everton,Watford,2,5,1.75,0.875,7,8,16,-8,0.5,0.25,0.5,0.25,0.25,0.625,1.625,0.875,1.125,1.875,0.5,-1.0,13.5,9.5,4.25,3.375,12.75,15.5,3.875,5.125,1,0,10,4,2.0,0.75,0.75,1.25,13.5,9.0,10.75,15.0,4.5,3.0,3.75,5.0,2.25,0.75,0.75,0.25,0.0,0.0,0.25,0.75,1.5542168674698795,1.1566265060240963
Leeds,Wolves,1,1,0.75,1.5,-6,17,10,7,0.125,0.5,0.125,0.5,0.5,0.5,0.875,1.0,1.875,1.0,-1.0,0.0,13.5,12.875,3.875,3.75,17.0,10.25,6.0,4.0,3,3,5,9,1.0,1.5,1.75,0.75,15.25,11.25,18.0,11.75,4.25,3.75,6.25,4.5,1.0,2.25,0.25,0.75,0.25,0.0,0.5,0.25,1.5595238095238095,1.2023809523809523
Southampton,Burnley,2,2,0.875,0.375,4,15,18,-3,0.125,0.0,0.125,0.0,0.375,0.625,0.75,0.625,1.25,1.625,-0.5,-1.0,12.5,11.75,3.75,3.375,12.25,15.875,3.875,5.125,0,1,3,3,0.5,0.75,0.5,2.25,14.0,9.0,9.0,19.5,4.25,3.5,2.5,6.5,1.25,0.25,0.25,0.0,0.5,0.25,0.25,0.75,1.5529411764705883,1.2
Brighton,Man City,1,4,1.875,2.125,-2,4,3,1,0.5,0.625,0.5,0.625,0.125,0.125,1.0,2.0,0.625,0.375,0.375,1.625,12.125,18.0,3.75,5.0,11.25,6.125,2.625,1.5,1,1,8,11,1.0,1.0,0.75,0.75,15.0,17.5,11.5,7.5,3.25,4.75,2.75,2.0,1.75,1.75,0.5,0.5,0.25,0.25,0.25,0.25,1.558139534883721,1.2093023255813953
Brentford,Leicester,1,2,1.5,1.375,1,9,11,-2,0.375,0.375,0.375,0.375,0.25,0.375,1.25,1.625,0.875,1.75,0.375,-0.125,11.125,12.0,3.625,4.25,11.25,15.75,3.125,5.0,3,1,8,5,1.25,1.5,1.25,2.25,11.0,9.25,11.75,14.25,3.75,3.0,3.25,5.0,1.0,1.0,0.25,0.25,0.25,0.25,0.5,0.5,1.5517241379310345,1.2413793103448276
West Ham,Tottenham,1,0,1.75,1.875,-1,7,5,2,0.5,0.625,0.5,0.625,0.25,0.375,1.875,1.125,1.25,1.5,0.625,-0.375,14.375,10.875,5.375,4.5,12.75,15.375,4.0,4.625,0,3,5,6,2.0,1.25,1.75,2.0,14.5,8.5,11.0,15.5,5.0,3.75,4.75,4.5,1.0,1.5,0.25,0.5,0.25,0.0,0.5,0.5,1.5454545454545454,1.25
Man United,Liverpool,0,5,1.75,2.25,-4,6,2,4,0.5,0.625,0.5,0.625,0.25,0.0,2.0,2.75,1.25,0.75,0.75,2.0,17.25,20.75,6.0,7.625,12.375,10.125,4.375,3.0,1,1,10,9,2.5,3.5,1.0,0.75,19.5,21.0,10.25,10.25,6.25,7.75,2.75,3.25,1.75,2.5,0.5,0.75,0.25,0.25,0.25,0.0,1.5393258426966292,1.2359550561797752
Leicester,Arsenal,0,2,1.5555555555555556,1.5555555555555556,0,9,10,-1,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.1111111111111112,1.6666666666666667,1.4444444444444444,0.0,-0.3333333333333333,11.777777777777779,14.555555555555555,4.444444444444445,4.555555555555555,15.666666666666666,14.777777777777779,5.0,4.222222222222222,3,1,5,11,1.5555555555555556,0.2222222222222222,1.1111111111111112,1.5555555555555556,13.11111111111111,9.777777777777779,15.333333333333334,16.0,4.888888888888889,2.0,4.444444444444445,4.0,1.5555555555555556,0.8888888888888888,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,1.5222222222222221,1.2777777777777777
Burnley,Brentford,3,1,0.4444444444444444,1.3333333333333333,-8,18,12,6,0.0,0.3333333333333333,0.0,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.7777777777777778,1.2222222222222223,1.6666666666666667,1.0,-0.8888888888888888,0.2222222222222222,11.444444444444445,11.555555555555555,3.5555555555555554,3.7777777777777777,15.88888888888889,11.11111111111111,5.0,3.4444444444444446,0,0,2,7,0.4444444444444444,1.1111111111111112,0.8888888888888888,0.4444444444444444,12.88888888888889,10.0,10.88888888888889,9.555555555555555,2.888888888888889,3.111111111111111,3.3333333333333335,2.6666666666666665,0.4444444444444444,1.7777777777777777,0.0,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0,1.5054945054945055,1.2857142857142858
Liverpool,Brighton,2,2,2.3333333333333335,1.6666666666666667,6,2,5,-3,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.0,0.2222222222222222,3.0,1.0,0.6666666666666666,1.0,2.3333333333333335,0.0,20.555555555555557,11.88888888888889,7.666666666666667,3.888888888888889,10.333333333333334,12.555555555555555,3.111111111111111,3.888888888888889,3,1,11,9,1.7777777777777777,0.8888888888888888,0.6666666666666666,0.4444444444444444,18.22222222222222,8.222222222222221,8.88888888888889,9.777777777777779,6.666666666666667,3.7777777777777777,2.4444444444444446,2.2222222222222223,1.7777777777777777,1.7777777777777777,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0,0.0,1.5217391304347827,1.2826086956521738
Man City,Crystal Palace,0,2,2.2222222222222223,1.0,11,3,15,-12,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.2222222222222222,2.2222222222222223,1.2222222222222223,0.4444444444444444,1.5555555555555556,1.7777777777777777,-0.3333333333333333,18.555555555555557,11.222222222222221,6.0,3.0,6.555555555555555,12.0,1.8888888888888888,4.555555555555555,3,1,11,6,2.6666666666666665,0.8888888888888888,0.0,2.2222222222222223,16.444444444444443,7.777777777777778,4.222222222222222,15.333333333333334,4.666666666666667,2.4444444444444446,0.8888888888888888,5.777777777777778,2.2222222222222223,0.4444444444444444,0.6666666666666666,0.0,0.2222222222222222,0.4444444444444444,0.0,0.4444444444444444,1.5268817204301075,1.2903225806451613
Newcastle,Chelsea,0,3,0.4444444444444444,2.4444444444444446,-18,19,1,18,0.0,0.7777777777777778,0.0,0.7777777777777778,0.5555555555555556,0.1111111111111111,1.2222222222222223,2.5555555555555554,2.2222222222222223,0.3333333333333333,-1.0,2.2222222222222223,11.777777777777779,14.0,3.3333333333333335,5.666666666666667,14.88888888888889,11.222222222222221,5.222222222222222,3.6666666666666665,0,3,2,12,1.5555555555555556,1.5555555555555556,2.2222222222222223,0.2222222222222222,11.333333333333334,11.777777777777779,14.666666666666666,12.222222222222221,3.5555555555555554,4.222222222222222,6.222222222222222,4.222222222222222,0.4444444444444444,2.2222222222222223,0.0,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.4444444444444444,0.0,1.5106382978723405,1.297872340425532
