HomeTeam,AwayTeam,FTHG,FTAG,HP,AP,Pdiff,HPOS,APOS,POSdiff,HW,AW,HD,AD,HL,AL,HTGS,ATGS,HTGC,ATGC,HTGD,ATGD,HTSF,ATSF,HTSTF,ATSTF,HTSC,ATSC,HTSTC,ATSTC,HPR,APR,HF5,AF5,HTHGS,ATAGS,HTHGC,ATAGC,HTHSF,ATASF,HTHSC,ATASC,HTHSTF,ATASTF,HTHSTC,ATASTC,HTHP,ATAP,HTHW,ATAW,HTHD,ATAD,HTHL,ATAL,avg_HGPG,avg_AGPG
Man United,Leeds,6,2,2.0,1.3076923076923077,9,2,14,-12,0.6153846153846154,0.38461538461538464,0.6153846153846154,0.38461538461538464,0.23076923076923078,0.46153846153846156,2.1538461538461537,1.6923076923076923,1.6153846153846154,1.8461538461538463,0.5384615384615384,-0.15384615384615385,14.307692307692308,15.307692307692308,5.923076923076923,5.769230769230769,11.923076923076923,14.461538461538462,3.8461538461538463,5.538461538461538,3,0,13,4,0.46153846153846156,1.5384615384615385,1.5384615384615385,1.6923076923076923,10.461538461538462,13.846153846153847,10.0,14.76923076923077,3.230769230769231,5.230769230769231,3.076923076923077,6.0,0.7692307692307693,1.3846153846153846,0.15384615384615385,0.46153846153846156,0.3076923076923077,0.0,0.46153846153846156,0.46153846153846156,1.3909774436090225,1.481203007518797
West Brom,Aston Villa,0,3,0.5384615384615384,1.9230769230769231,-18,19,3,16,0.07692307692307693,0.6153846153846154,0.07692307692307693,0.6153846153846154,0.6153846153846154,0.3076923076923077,0.7692307692307693,2.076923076923077,2.0,1.0,-1.2307692307692308,1.0769230769230769,9.384615384615385,16.53846153846154,2.923076923076923,6.230769230769231,15.76923076923077,11.0,6.230769230769231,4.230769230769231,0,3,3,7,0.7692307692307693,1.3846153846153846,1.8461538461538463,0.3076923076923077,10.307692307692308,10.153846153846153,15.692307692307692,9.538461538461538,3.3846153846153846,3.5384615384615383,5.6923076923076925,2.923076923076923,0.7692307692307693,1.8461538461538463,0.15384615384615385,0.6153846153846154,0.3076923076923077,0.0,0.46153846153846156,0.15384615384615385,1.4253731343283582,1.4850746268656716
Burnley,Wolves,2,1,1.0,1.5384615384615385,-7,16,11,5,0.23076923076923078,0.46153846153846156,0.23076923076923078,0.46153846153846156,0.46153846153846156,0.38461538461538464,0.6153846153846154,1.0,1.4615384615384615,1.3076923076923077,-0.8461538461538461,-0.3076923076923077,9.0,12.23076923076923,2.8461538461538463,4.076923076923077,14.692307692307692,11.076923076923077,5.076923076923077,3.3846153846153846,1,0,8,4,0.3076923076923077,0.7692307692307693,0.9230769230769231,1.5384615384615385,7.076923076923077,8.615384615384615,8.615384615384615,10.923076923076923,2.0,2.923076923076923,3.6923076923076925,3.3846153846153846,0.6153846153846154,1.3846153846153846,0.15384615384615385,0.46153846153846156,0.15384615384615385,0.0,0.46153846153846156,0.46153846153846156,1.4148148148148147,1.4962962962962962
Chelsea,West Ham,3,0,1.6923076923076923,1.6153846153846154,1,9,10,-1,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.23076923076923078,0.3076923076923077,2.0,1.6153846153846154,1.0769230769230769,1.2307692307692308,0.9230769230769231,0.38461538461538464,13.692307692307692,12.692307692307692,5.461538461538462,4.3076923076923075,9.538461538461538,11.153846153846153,2.923076923076923,4.153846153846154,0,3,10,12,2.1538461538461537,1.6923076923076923,1.0769230769230769,1.2307692307692308,13.692307692307692,12.153846153846153,8.307692307692308,8.153846153846153,5.6923076923076925,4.153846153846154,2.923076923076923,4.0,1.6923076923076923,1.5384615384615385,0.46153846153846156,0.46153846153846156,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.3076923076923077,1.4191176470588236,1.4926470588235294
Leicester,Man United,2,2,1.8461538461538463,2.0,-2,6,2,4,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.38461538461538464,0.23076923076923078,1.8461538461538463,2.1538461538461537,1.3076923076923077,1.6153846153846154,0.5384615384615384,0.5384615384615384,11.076923076923077,14.307692307692308,4.384615384615385,5.923076923076923,11.846153846153847,11.923076923076923,4.615384615384615,3.8461538461538463,3,3,9,13,1.3846153846153846,2.923076923076923,1.5384615384615385,1.3846153846153846,12.923076923076923,14.153846153846153,12.307692307692308,11.23076923076923,3.8461538461538463,6.461538461538462,4.923076923076923,4.153846153846154,1.3846153846153846,2.769230769230769,0.46153846153846156,0.9230769230769231,0.0,0.0,0.6153846153846154,0.0,1.4306569343065694,1.4817518248175183
Aston Villa,Crystal Palace,3,0,1.9230769230769231,1.3846153846153846,7,3,12,-9,0.6153846153846154,0.38461538461538464,0.6153846153846154,0.38461538461538464,0.3076923076923077,0.38461538461538464,2.076923076923077,1.4615384615384615,1.0,1.3846153846153846,1.0769230769230769,0.07692307692307693,16.53846153846154,10.461538461538462,6.230769230769231,3.769230769230769,11.0,12.692307692307692,4.230769230769231,4.384615384615385,3,1,7,7,1.8461538461538463,1.6923076923076923,1.6923076923076923,1.6923076923076923,16.76923076923077,12.923076923076923,10.307692307692308,13.692307692307692,5.846153846153846,4.615384615384615,4.461538461538462,4.3076923076923075,1.0769230769230769,1.5384615384615385,0.3076923076923077,0.46153846153846156,0.15384615384615385,0.15384615384615385,0.46153846153846156,0.46153846153846156,1.434782608695652,1.4855072463768115
Fulham,Southampton,0,0,0.6923076923076923,1.8461538461538463,-15,18,5,13,0.15384615384615385,0.5384615384615384,0.15384615384615385,0.5384615384615384,0.6153846153846154,0.23076923076923078,0.9230769230769231,1.9230769230769231,1.6923076923076923,1.3846153846153846,-0.7692307692307693,0.5384615384615384,11.615384615384615,11.23076923076923,4.0,4.846153846153846,12.384615384615385,9.846153846153847,5.615384615384615,4.230769230769231,1,3,4,10,0.9230769230769231,1.8461538461538463,1.8461538461538463,1.5384615384615385,12.76923076923077,10.153846153846153,12.153846153846153,13.23076923076923,4.461538461538462,3.6923076923076925,6.0,5.6923076923076925,0.7692307692307693,1.8461538461538463,0.15384615384615385,0.46153846153846156,0.3076923076923077,0.46153846153846156,0.6153846153846154,0.15384615384615385,1.4460431654676258,1.474820143884892
Arsenal,Chelsea,3,1,1.0,1.7857142857142858,-11,15,7,8,0.2857142857142857,0.5,0.2857142857142857,0.5,0.5714285714285714,0.21428571428571427,0.8571428571428571,2.0714285714285716,1.2857142857142858,1.0,-0.42857142857142855,1.0714285714285714,10.428571428571429,13.5,3.2857142857142856,5.571428571428571,11.571428571428571,9.285714285714286,3.5,2.7142857142857144,1,0,2,7,0.8571428571428571,1.7142857142857142,1.4285714285714286,1.0,11.142857142857142,12.714285714285714,10.714285714285714,10.0,3.7142857142857144,4.857142857142857,3.2857142857142856,2.7142857142857144,1.0,1.5714285714285714,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.2857142857142857,1.4357142857142857,1.4642857142857142
Man City,Newcastle,2,0,1.8571428571428572,1.2857142857142858,8,5,13,-8,0.5,0.35714285714285715,0.5,0.35714285714285715,0.14285714285714285,0.42857142857142855,1.5,1.2142857142857142,0.8571428571428571,1.7142857142857142,0.6428571428571429,-0.5,15.5,9.071428571428571,5.357142857142857,3.2857142857142856,8.0,15.571428571428571,2.5714285714285716,5.857142857142857,3,1,11,7,1.7142857142857142,1.1428571428571428,1.0,1.2857142857142858,13.857142857142858,7.714285714285714,6.857142857142857,15.142857142857142,4.428571428571429,2.5714285714285716,2.2857142857142856,5.571428571428571,1.5714285714285714,1.1428571428571428,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,1.446808510638298,1.4609929078014185
Sheffield United,Everton,0,1,0.14285714285714285,1.8571428571428572,-24,20,6,14,0.0,0.5714285714285714,0.0,0.5714285714285714,0.8571428571428571,0.2857142857142857,0.5714285714285714,1.7857142857142858,1.7857142857142858,1.3571428571428572,-1.2142857142857142,0.42857142857142855,8.642857142857142,11.285714285714286,2.9285714285714284,4.785714285714286,15.428571428571429,12.428571428571429,5.714285714285714,4.214285714285714,0,3,0,10,0.5714285714285714,1.4285714285714286,1.5714285714285714,1.1428571428571428,9.0,11.285714285714286,14.428571428571429,10.857142857142858,3.5714285714285716,4.857142857142857,6.0,3.857142857142857,0.14285714285714285,1.8571428571428572,0.0,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.8571428571428571,0.2857142857142857,1.4507042253521127,1.4507042253521127
Leeds,Burnley,1,0,1.2142857142857142,0.9285714285714286,4,14,16,-2,0.35714285714285715,0.21428571428571427,0.35714285714285715,0.21428571428571427,0.5,0.5,1.7142857142857142,0.5714285714285714,2.142857142857143,1.4285714285714286,-0.42857142857142855,-0.8571428571428571,15.428571428571429,9.357142857142858,5.571428571428571,3.0714285714285716,15.285714285714286,14.428571428571429,6.142857142857143,5.0,3,3,7,8,1.7142857142857142,0.5714285714285714,1.8571428571428572,1.7142857142857142,15.571428571428571,8.714285714285714,13.142857142857142,17.142857142857142,5.857142857142857,2.857142857142857,4.714285714285714,5.571428571428571,1.1428571428571428,0.8571428571428571,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.42857142857142855,1.4405594405594406,1.4475524475524475
West Ham,Brighton,2,2,1.5,0.8571428571428571,9,10,17,-7,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.35714285714285715,0.42857142857142855,1.5,1.1428571428571428,1.3571428571428572,1.5714285714285714,0.14285714285714285,-0.42857142857142855,12.214285714285714,12.642857142857142,4.0,3.642857142857143,11.142857142857142,8.357142857142858,4.357142857142857,3.142857142857143,1,1,10,5,1.4285714285714286,1.2857142857142858,1.1428571428571428,1.5714285714285714,12.285714285714286,11.142857142857142,13.142857142857142,9.428571428571429,4.142857142857143,3.5714285714285716,4.0,3.4285714285714284,1.5714285714285714,1.1428571428571428,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.42857142857142855,1.4375,1.4375
Liverpool,West Brom,1,1,2.2142857142857144,0.5,24,1,19,-18,0.6428571428571429,0.07142857142857142,0.6428571428571429,0.07142857142857142,0.07142857142857142,0.6428571428571429,2.5714285714285716,0.7142857142857143,1.3571428571428572,2.0714285714285716,1.2142857142857142,-1.3571428571428572,15.5,8.785714285714286,6.785714285714286,2.7857142857142856,8.714285714285714,16.0,3.7142857142857144,6.5,3,1,11,4,2.857142857142857,0.7142857142857143,1.0,2.0,17.285714285714285,7.857142857142857,7.857142857142857,14.714285714285714,7.714285714285714,2.2857142857142856,2.857142857142857,6.285714285714286,3.0,0.2857142857142857,1.0,0.0,0.0,0.2857142857142857,0.0,0.7142857142857143,1.4413793103448276,1.4413793103448276
Wolves,Tottenham,1,1,1.4285714285714286,1.7857142857142858,-5,11,8,3,0.42857142857142855,0.5,0.42857142857142855,0.5,0.42857142857142855,0.21428571428571427,1.0,1.7857142857142858,1.3571428571428572,1.0,-0.35714285714285715,0.7857142857142857,12.428571428571429,11.142857142857142,4.0,4.642857142857143,11.0,12.857142857142858,3.4285714285714284,4.0,3,0,7,8,1.1428571428571428,2.142857142857143,1.0,0.8571428571428571,14.714285714285714,12.285714285714286,10.428571428571429,12.857142857142858,4.857142857142857,4.428571428571429,3.142857142857143,4.857142857142857,1.5714285714285714,2.0,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,1.4383561643835616,1.4383561643835616
Crystal Palace,Leicester,1,1,1.2857142857142858,1.9285714285714286,-9,12,2,10,0.35714285714285715,0.6428571428571429,0.35714285714285715,0.6428571428571429,0.42857142857142855,0.35714285714285715,1.3571428571428572,1.8571428571428572,1.7857142857142858,1.2142857142857142,-0.42857142857142855,0.6428571428571429,10.071428571428571,11.5,3.7142857142857144,4.357142857142857,12.785714285714286,11.571428571428571,4.642857142857143,4.5,1,0,5,6,1.1428571428571428,2.4285714285714284,2.0,1.0,8.142857142857142,11.0,12.857142857142858,11.714285714285714,3.142857142857143,5.142857142857143,5.285714285714286,4.428571428571429,1.1428571428571428,2.5714285714285716,0.2857142857142857,0.8571428571428571,0.2857142857142857,0.0,0.42857142857142855,0.14285714285714285,1.435374149659864,1.435374149659864
Chelsea,Aston Villa,1,1,1.7857142857142858,1.8571428571428572,-1,7,4,3,0.5,0.5714285714285714,0.5,0.5714285714285714,0.21428571428571427,0.2857142857142857,2.0714285714285716,2.0,1.0,1.0,1.0714285714285714,1.0,13.5,16.071428571428573,5.571428571428571,5.928571428571429,9.285714285714286,11.357142857142858,2.7142857142857144,4.285714285714286,0,3,7,10,2.4285714285714284,1.7142857142857142,1.0,0.2857142857142857,14.285714285714286,12.142857142857142,8.571428571428571,9.0,6.285714285714286,4.714285714285714,2.7142857142857144,2.857142857142857,2.0,2.142857142857143,0.5714285714285714,0.7142857142857143,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,1.4324324324324325,1.4324324324324325
Brighton,Arsenal,0,1,0.8571428571428571,1.0,-2,17,15,2,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.5714285714285714,1.1428571428571428,0.8571428571428571,1.5714285714285714,1.2857142857142858,-0.42857142857142855,-0.42857142857142855,12.642857142857142,10.428571428571429,3.642857142857143,3.2857142857142856,8.357142857142858,11.571428571428571,3.142857142857143,3.5,1,1,5,2,1.0,0.8571428571428571,1.5714285714285714,1.1428571428571428,14.142857142857142,9.714285714285714,7.285714285714286,12.428571428571429,3.7142857142857144,2.857142857142857,2.857142857142857,3.7142857142857144,0.5714285714285714,1.0,0.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.42857142857142855,0.5714285714285714,1.429530201342282,1.429530201342282
Burnley,Sheffield United,1,0,1.0666666666666667,0.13333333333333333,14,16,20,-4,0.26666666666666666,0.0,0.26666666666666666,0.0,0.4666666666666667,0.8666666666666667,0.6,0.5333333333333333,1.3333333333333333,1.7333333333333334,-0.7333333333333333,-1.2,9.066666666666666,8.733333333333333,3.066666666666667,2.8666666666666667,13.933333333333334,14.866666666666667,4.866666666666666,5.533333333333333,0,1,8,1,0.5333333333333333,0.5333333333333333,0.9333333333333333,1.8666666666666667,7.466666666666667,7.733333333333333,9.466666666666667,15.333333333333334,2.2666666666666666,2.1333333333333333,3.6,5.066666666666666,0.9333333333333333,0.13333333333333333,0.26666666666666666,0.0,0.13333333333333333,0.13333333333333333,0.4,0.8,1.42,1.4266666666666667
Southampton,West Ham,0,0,1.6666666666666667,1.4666666666666666,3,9,10,-1,0.4666666666666667,0.4,0.4666666666666667,0.4,0.26666666666666666,0.3333333333333333,1.6666666666666667,1.5333333333333334,1.2666666666666666,1.4,0.4,0.13333333333333333,10.533333333333333,12.133333333333333,4.533333333333333,4.0,9.933333333333334,11.266666666666667,4.066666666666666,4.333333333333333,0,0,7,7,1.7333333333333334,1.4666666666666666,1.2,1.4666666666666666,11.866666666666667,11.333333333333334,7.066666666666666,8.533333333333333,5.6,3.6,3.066666666666667,4.4,1.6,1.3333333333333333,0.5333333333333333,0.4,0.0,0.13333333333333333,0.4,0.4,1.4172185430463575,1.4172185430463575
West Brom,Leeds,0,5,0.5333333333333333,1.3333333333333333,-12,19,12,7,0.06666666666666667,0.4,0.06666666666666667,0.4,0.6,0.4666666666666667,0.7333333333333333,1.6666666666666667,2.0,2.0,-1.2666666666666666,-0.3333333333333333,8.533333333333333,15.133333333333333,2.8,5.466666666666667,16.066666666666666,15.2,6.2,6.133333333333334,0,0,4,6,0.6666666666666666,1.6,2.0,2.2666666666666666,9.066666666666666,14.266666666666667,16.133333333333333,16.266666666666666,3.066666666666667,4.933333333333334,6.266666666666667,7.066666666666666,0.6666666666666666,1.2,0.13333333333333333,0.4,0.26666666666666666,0.0,0.5333333333333333,0.5333333333333333,1.4078947368421053,1.4078947368421053
Man United,Wolves,1,0,2.0,1.4,9,2,11,-9,0.6,0.4,0.6,0.4,0.2,0.4,2.066666666666667,1.0,1.5333333333333334,1.3333333333333333,0.5333333333333333,-0.3333333333333333,13.733333333333333,12.333333333333334,5.6,4.133333333333334,11.6,10.666666666666666,3.8,3.4,1,0,11,6,1.2,0.8,1.6,1.6,12.533333333333333,9.466666666666667,10.933333333333334,10.8,4.666666666666667,2.933333333333333,3.066666666666667,3.466666666666667,1.0666666666666667,1.2,0.26666666666666666,0.4,0.26666666666666666,0.0,0.4,0.5333333333333333,1.3986928104575163,1.4313725490196079
Newcastle,Liverpool,0,0,1.2666666666666666,2.1333333333333333,-13,13,1,12,0.3333333333333333,0.6,0.3333333333333333,0.6,0.4,0.06666666666666667,1.1333333333333333,2.466666666666667,1.6,1.3333333333333333,-0.4666666666666667,1.1333333333333333,9.0,15.6,3.2,6.466666666666667,15.266666666666667,8.466666666666667,5.733333333333333,3.6666666666666665,0,3,7,11,1.2,2.1333333333333333,1.7333333333333334,1.6,8.8,12.8,13.466666666666667,8.933333333333334,3.466666666666667,5.466666666666667,4.933333333333334,4.266666666666667,1.3333333333333333,1.3333333333333333,0.4,0.26666666666666666,0.13333333333333333,0.5333333333333333,0.4,0.13333333333333333,1.396103896103896,1.422077922077922
Everton,West Ham,0,1,1.9333333333333333,1.4666666666666666,7,4,10,-6,0.6,0.4,0.6,0.4,0.26666666666666666,0.3333333333333333,1.7333333333333334,1.5333333333333334,1.2666666666666666,1.4,0.4666666666666667,0.13333333333333333,11.0,12.133333333333333,4.666666666666667,4.0,12.266666666666667,11.266666666666667,4.066666666666666,4.333333333333333,3,0,10,7,2.0,1.4666666666666666,1.4666666666666666,1.4666666666666666,10.533333333333333,12.4,13.066666666666666,9.6,4.4,4.0,4.266666666666667,4.8,1.7333333333333334,1.4666666666666666,0.5333333333333333,0.4,0.13333333333333333,0.26666666666666666,0.26666666666666666,0.4,1.3870967741935485,1.4129032258064516
Man United,Aston Villa,2,1,2.0,1.7333333333333334,4,2,6,-4,0.6,0.5333333333333333,0.6,0.5333333333333333,0.2,0.3333333333333333,2.066666666666667,1.9333333333333333,1.5333333333333334,1.0666666666666667,0.5333333333333333,0.8666666666666667,13.733333333333333,15.333333333333334,5.6,5.866666666666666,11.6,11.866666666666667,3.8,4.6,1,1,11,11,1.3333333333333333,1.7333333333333334,1.6,0.4,14.0,12.666666666666666,12.133333333333333,10.533333333333333,5.066666666666666,4.666666666666667,3.7333333333333334,3.3333333333333335,1.4666666666666666,2.1333333333333333,0.4,0.6666666666666666,0.26666666666666666,0.13333333333333333,0.4,0.13333333333333333,1.3782051282051282,1.4102564102564104
Tottenham,Leeds,3,0,1.7333333333333334,1.3333333333333333,6,7,12,-5,0.4666666666666667,0.4,0.4666666666666667,0.4,0.2,0.4666666666666667,1.7333333333333334,1.6666666666666667,1.0,2.0,0.7333333333333333,-0.3333333333333333,10.8,15.133333333333333,4.533333333333333,5.466666666666667,12.733333333333333,15.2,4.133333333333334,6.133333333333334,0,0,5,6,1.3333333333333333,2.2666666666666666,1.0666666666666667,2.2666666666666666,9.333333333333334,16.133333333333333,12.0,16.8,4.533333333333333,5.733333333333333,2.933333333333333,7.2,1.4666666666666666,1.6,0.4,0.5333333333333333,0.26666666666666666,0.0,0.26666666666666666,0.5333333333333333,1.3821656050955413,1.4076433121019107
Crystal Palace,Sheffield United,2,0,1.2,0.13333333333333333,16,14,20,-6,0.3333333333333333,0.0,0.3333333333333333,0.0,0.4666666666666667,0.8666666666666667,1.2666666666666666,0.5333333333333333,1.8666666666666667,1.7333333333333334,-0.6,-1.2,10.266666666666667,8.733333333333333,3.8666666666666667,2.8666666666666667,13.333333333333334,14.866666666666667,5.0,5.533333333333333,0,1,5,1,1.2,0.5333333333333333,2.0,2.0,8.133333333333333,8.666666666666666,14.266666666666667,16.0,3.066666666666667,2.533333333333333,5.333333333333333,5.466666666666667,1.2,0.13333333333333333,0.26666666666666666,0.0,0.4,0.13333333333333333,0.4,0.9333333333333333,1.3924050632911393,1.3987341772151898
Brighton,Wolves,3,3,0.8666666666666667,1.4,-8,17,11,6,0.13333333333333333,0.4,0.13333333333333333,0.4,0.4,0.4,1.2,1.0,1.6,1.3333333333333333,-0.4,-0.3333333333333333,12.666666666666666,12.333333333333334,3.6666666666666665,4.133333333333334,8.533333333333333,10.666666666666666,3.2,3.4,1,0,3,6,0.9333333333333333,0.8,1.6,1.7333333333333334,14.933333333333334,10.666666666666666,8.266666666666667,12.266666666666667,3.7333333333333334,3.6,3.066666666666667,3.8666666666666667,0.5333333333333333,1.2,0.0,0.4,0.5333333333333333,0.0,0.5333333333333333,0.6666666666666666,1.3962264150943395,1.389937106918239
West Brom,Arsenal,0,4,0.5,1.25,-12,19,13,6,0.0625,0.375,0.0625,0.375,0.625,0.5,0.6875,1.0,2.1875,1.1875,-1.5,-0.1875,8.25,10.75,2.6875,3.5,15.9375,12.125,6.1875,3.375,1,3,2,4,0.625,0.875,2.5,1.0,9.0,9.875,16.875,12.5,3.0,2.875,6.625,3.5,0.625,1.25,0.125,0.375,0.25,0.125,0.625,0.5,1.40625,1.4
Newcastle,Leicester,1,2,1.1875,1.8125,-10,14,5,9,0.3125,0.5625,0.3125,0.5625,0.4375,0.3125,1.125,1.8125,1.625,1.25,-0.5,0.5625,8.9375,11.75,3.125,4.125,14.875,10.9375,5.5625,4.25,1,1,5,10,1.125,2.25,1.625,1.0,9.25,11.75,14.0,10.75,3.5,4.875,5.125,4.0,1.375,2.375,0.375,0.75,0.25,0.125,0.375,0.125,1.3975155279503106,1.4161490683229814
Chelsea,Man City,1,3,1.625,2.0,-6,7,3,4,0.4375,0.5625,0.4375,0.5625,0.25,0.125,1.9375,1.5625,1.125,0.8125,0.8125,0.75,14.0,15.6875,5.375,5.4375,9.6875,7.875,2.9375,2.4375,0,3,6,11,2.25,0.875,1.0,0.625,14.5,13.625,8.75,7.125,6.125,4.75,2.625,2.25,1.875,1.5,0.5,0.375,0.375,0.375,0.125,0.125,1.3950617283950617,1.4197530864197532
Southampton,Liverpool,1,0,1.625,2.0625,-7,9,1,8,0.4375,0.5625,0.4375,0.5625,0.25,0.0625,1.5625,2.3125,1.1875,1.25,0.375,1.0625,10.375,15.3125,4.4375,6.3125,9.8125,8.4375,4.0,3.5625,1,1,8,11,1.625,2.0,1.125,1.5,12.125,13.375,7.625,9.375,5.625,5.625,3.25,4.25,1.625,1.375,0.5,0.25,0.125,0.625,0.375,0.125,1.392638036809816,1.4294478527607362
Sheffield United,Newcastle,1,0,0.125,1.1875,-17,20,14,6,0.0,0.3125,0.0,0.3125,0.875,0.4375,0.5,1.125,1.6875,1.625,-1.1875,-0.5,8.625,8.9375,2.875,3.125,14.25,14.875,5.375,5.5625,0,1,1,5,0.5,1.0,1.5,1.375,9.125,7.625,13.5,14.625,3.375,2.5,5.625,5.625,0.125,1.0,0.0,0.25,0.125,0.25,0.875,0.375,1.3902439024390243,1.420731707317073
Burnley,Man United,0,1,1.0,2.0625,-17,16,2,14,0.25,0.625,0.25,0.625,0.5,0.1875,0.5625,2.0625,1.3125,1.5,-0.75,0.5625,9.1875,14.0625,2.875,5.8125,13.875,11.1875,5.0,3.875,3,3,10,11,0.625,2.625,0.875,1.375,7.625,12.625,9.75,10.375,2.5,5.75,3.75,3.625,1.25,2.375,0.375,0.75,0.125,0.125,0.375,0.0,1.387878787878788,1.412121212121212
Wolves,Everton,1,2,1.3125,1.8125,-8,12,6,6,0.375,0.5625,0.375,0.5625,0.4375,0.3125,0.9375,1.625,1.3125,1.25,-0.375,0.375,12.125,10.9375,4.1875,4.5,10.6875,12.1875,3.375,4.125,1,3,4,13,1.125,1.375,1.0,1.0,14.25,10.75,9.875,10.75,5.0,4.625,3.125,3.625,1.5,2.0,0.375,0.625,0.375,0.125,0.25,0.25,1.3795180722891567,1.4096385542168675
Man City,Brighton,1,0,2.0,0.8125,19,3,17,-14,0.5625,0.125,0.5625,0.125,0.125,0.4375,1.5625,1.125,0.8125,1.5625,0.75,-0.4375,15.6875,12.6875,5.4375,3.5625,7.875,8.6875,2.4375,3.1875,3,1,11,3,1.75,1.375,0.875,1.625,13.5,11.375,6.875,9.625,4.625,3.625,2.25,3.5,1.75,1.125,0.5,0.25,0.25,0.375,0.125,0.375,1.377245508982036,1.4131736526946108
Tottenham,Fulham,1,1,1.8125,0.75,17,4,18,-14,0.5,0.125,0.5,0.125,0.1875,0.5,1.8125,0.875,0.9375,1.5,0.875,-0.625,11.375,11.6875,4.6875,3.8125,13.0625,11.9375,4.1875,5.375,1,1,5,4,1.625,0.875,1.0,1.375,11.25,9.875,13.5,11.75,5.125,3.375,3.375,4.875,1.75,0.625,0.5,0.125,0.25,0.25,0.25,0.5,1.375,1.4047619047619047
Arsenal,Crystal Palace,0,0,1.25,1.1875,1,13,15,-2,0.375,0.3125,0.375,0.3125,0.5,0.4375,1.0,1.25,1.1875,1.8125,-0.1875,-0.5625,10.75,9.875,3.5,3.6875,12.125,13.5625,3.375,4.875,3,0,4,5,1.125,1.375,1.375,1.75,11.625,12.125,11.75,13.75,4.125,4.5,3.25,4.75,1.25,1.25,0.375,0.375,0.125,0.125,0.5,0.5,1.3727810650887573,1.4023668639053255
Wolves,West Brom,2,3,1.2941176470588236,0.47058823529411764,14,13,19,-6,0.35294117647058826,0.058823529411764705,0.35294117647058826,0.058823529411764705,0.4117647058823529,0.6470588235294118,1.0588235294117647,0.6470588235294118,1.411764705882353,2.2941176470588234,-0.35294117647058826,-1.6470588235294117,12.058823529411764,8.176470588235293,4.176470588235294,2.7058823529411766,10.823529411764707,16.235294117647058,3.411764705882353,6.529411764705882,0,0,4,2,1.1764705882352942,0.7058823529411765,1.1764705882352942,1.7647058823529411,14.823529411764707,7.0588235294117645,9.882352941176471,14.117647058823529,5.0588235294117645,2.235294117647059,3.2941176470588234,5.411764705882353,1.411764705882353,0.35294117647058826,0.35294117647058826,0.0,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.5882352941176471,1.3647058823529412,1.3941176470588235
Leeds,Brighton,0,1,1.3529411764705883,0.8235294117647058,9,12,17,-5,0.4117647058823529,0.11764705882352941,0.4117647058823529,0.11764705882352941,0.47058823529411764,0.4117647058823529,1.7647058823529411,1.2352941176470589,1.9411764705882353,1.6470588235294117,-0.17647058823529413,-0.4117647058823529,15.235294117647058,12.705882352941176,5.470588235294118,3.588235294117647,14.823529411764707,8.823529411764707,5.882352941176471,3.235294117647059,3,0,9,3,1.5294117647058822,1.2941176470588236,1.5294117647058822,1.6470588235294117,14.117647058823529,11.294117647058824,12.470588235294118,10.941176470588236,5.294117647058823,3.5294117647058822,4.588235294117647,4.0,1.2941176470588236,1.0588235294117647,0.35294117647058826,0.23529411764705882,0.23529411764705882,0.35294117647058826,0.35294117647058826,0.47058823529411764,1.368421052631579,1.4035087719298245
West Ham,Burnley,1,0,1.5294117647058822,0.9411764705882353,10,10,16,-6,0.4117647058823529,0.23529411764705882,0.4117647058823529,0.23529411764705882,0.29411764705882354,0.5294117647058824,1.411764705882353,0.5294117647058824,1.2352941176470589,1.2941176470588236,0.17647058823529413,-0.7647058823529411,11.823529411764707,9.235294117647058,4.0,2.823529411764706,11.0,13.941176470588236,4.117647058823529,4.9411764705882355,1,0,6,7,1.411764705882353,0.47058823529411764,1.1764705882352942,1.5294117647058822,11.411764705882353,8.823529411764707,12.352941176470589,15.411764705882353,3.8823529411764706,3.0588235294117645,3.764705882352941,5.0588235294117645,1.411764705882353,0.7058823529411765,0.35294117647058826,0.11764705882352941,0.35294117647058826,0.35294117647058826,0.23529411764705882,0.47058823529411764,1.3604651162790697,1.4011627906976745
