HomeTeam,AwayTeam,FTHG,FTAG,HP,AP,Pdiff,HPOS,APOS,POSdiff,HW,AW,HD,AD,HL,AL,HTGS,ATGS,HTGC,ATGC,HTGD,ATGD,HTSF,ATSF,HTSTF,ATSTF,HTSC,ATSC,HTSTC,ATSTC,HPR,APR,HF5,AF5,HTHGS,ATAGS,HTHGC,ATAGC,HTHSF,ATASF,HTHSC,ATASC,HTHSTF,ATASTF,HTHSTC,ATASTC,HTHP,ATAP,HTHW,ATAW,HTHD,ATAD,HTHL,ATAL,avg_HGPG,avg_AGPG
West Ham,Norwich,2,2,2.0,1.3333333333333333,4,3,11,-8,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.1666666666666665,1.5,1.1666666666666667,1.6666666666666667,1.0,-0.16666666666666666,10.5,13.666666666666666,3.6666666666666665,4.333333333333333,17.0,12.666666666666666,5.333333333333333,4.5,3,3,9,7,2.0,1.3333333333333333,2.0,1.6666666666666667,12.333333333333334,10.666666666666666,13.333333333333334,17.333333333333332,3.3333333333333335,3.0,5.666666666666667,5.666666666666667,1.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.373134328358209,1.2686567164179106
Watford,Crystal Palace,0,1,1.5,1.5,0,10,8,2,0.3333333333333333,0.5,0.3333333333333333,0.5,0.16666666666666666,0.5,0.8333333333333334,1.3333333333333333,0.8333333333333334,1.1666666666666667,0.0,0.16666666666666666,12.833333333333334,12.166666666666666,3.3333333333333335,4.833333333333333,11.833333333333334,19.5,3.8333333333333335,6.166666666666667,3,0,6,9,0.3333333333333333,1.6666666666666667,0.0,1.0,15.333333333333334,12.0,9.333333333333334,21.666666666666668,3.6666666666666665,5.666666666666667,2.6666666666666665,7.0,1.6666666666666667,2.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,1.3823529411764706,1.2794117647058822
West Brom,Everton,2,3,1.3333333333333333,1.5,-1,12,6,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.6666666666666666,1.3333333333333333,1.0,0.8333333333333334,-0.3333333333333333,0.5,10.666666666666666,11.5,3.3333333333333335,4.0,15.0,15.166666666666666,4.833333333333333,4.833333333333333,1,3,5,8,0.6666666666666666,1.0,2.0,0.0,10.666666666666666,11.666666666666666,16.0,16.333333333333332,3.0,3.0,5.333333333333333,4.333333333333333,0.3333333333333333,1.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,1.3623188405797102,1.2753623188405796
Aston Villa,Stoke,0,1,0.5714285714285714,0.8571428571428571,-2,18,17,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.42857142857142855,1.1428571428571428,1.0,1.7142857142857142,1.4285714285714286,-0.5714285714285714,-0.42857142857142855,11.142857142857142,10.0,3.2857142857142856,3.857142857142857,13.714285714285714,15.571428571428571,5.285714285714286,6.428571428571429,0,1,1,3,0.5714285714285714,0.8571428571428571,1.1428571428571428,1.4285714285714286,11.142857142857142,8.857142857142858,7.714285714285714,18.0,2.857142857142857,3.4285714285714284,3.142857142857143,7.428571428571429,0.2857142857142857,0.5714285714285714,0.0,0.0,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.2857142857142857,1.3714285714285714,1.3
Bournemouth,Watford,1,1,1.0,1.2857142857142858,-2,16,13,3,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.2857142857142857,1.2857142857142858,0.7142857142857143,1.5714285714285714,0.8571428571428571,-0.2857142857142857,-0.14285714285714285,11.0,13.142857142857142,3.7142857142857144,3.142857142857143,9.714285714285714,12.428571428571429,3.142857142857143,3.7142857142857144,3,3,7,8,0.8571428571428571,1.1428571428571428,0.5714285714285714,1.4285714285714286,8.857142857142858,8.857142857142858,5.714285714285714,12.285714285714286,2.5714285714285716,2.5714285714285716,2.0,4.285714285714286,1.1428571428571428,1.1428571428571428,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,1.352112676056338,1.295774647887324
Chelsea,Southampton,1,3,1.1428571428571428,1.2857142857142858,-1,14,10,4,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.2857142857142857,1.5714285714285714,1.4285714285714286,2.0,1.2857142857142858,-0.42857142857142855,0.14285714285714285,16.428571428571427,16.571428571428573,4.714285714285714,5.857142857142857,14.0,9.571428571428571,6.571428571428571,2.4285714285714284,3,0,6,5,1.4285714285714286,0.5714285714285714,1.1428571428571428,0.5714285714285714,16.857142857142858,12.285714285714286,11.428571428571429,8.571428571428571,5.428571428571429,4.0,5.142857142857143,1.4285714285714286,1.1428571428571428,0.8571428571428571,0.2857142857142857,0.0,0.2857142857142857,0.8571428571428571,0.2857142857142857,0.0,1.3472222222222223,1.2916666666666667
Crystal Palace,West Brom,2,0,1.7142857142857142,1.1428571428571428,4,8,15,-7,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.42857142857142855,1.2857142857142858,0.8571428571428571,1.0,1.2857142857142858,0.2857142857142857,-0.42857142857142855,12.714285714285714,10.428571428571429,4.571428571428571,3.4285714285714284,18.857142857142858,14.571428571428571,5.571428571428571,4.714285714285714,0,3,6,8,0.8571428571428571,0.5714285714285714,1.1428571428571428,0.0,10.571428571428571,9.142857142857142,14.857142857142858,12.0,3.4285714285714284,3.142857142857143,4.571428571428571,3.7142857142857144,0.8571428571428571,2.0,0.2857142857142857,0.5714285714285714,0.0,0.2857142857142857,0.5714285714285714,0.0,1.3424657534246576,1.3150684931506849
Man City,Newcastle,6,1,2.142857142857143,0.42857142857142855,12,2,19,-17,0.7142857142857143,0.0,0.7142857142857143,0.0,0.2857142857142857,0.5714285714285714,1.8571428571428572,0.7142857142857143,0.8571428571428571,1.5714285714285714,1.0,-0.8571428571428571,20.142857142857142,8.714285714285714,7.428571428571429,2.857142857142857,9.571428571428571,17.428571428571427,2.7142857142857144,5.571428571428571,0,0,12,1,1.7142857142857142,0.0,0.5714285714285714,1.1428571428571428,18.0,7.142857142857143,6.571428571428571,16.0,6.0,1.7142857142857142,1.7142857142857142,4.857142857142857,1.7142857142857142,0.2857142857142857,0.5714285714285714,0.0,0.0,0.2857142857142857,0.2857142857142857,0.5714285714285714,1.3513513513513513,1.2972972972972974
Norwich,Leicester,1,2,1.2857142857142858,1.7142857142857142,-3,12,7,5,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.14285714285714285,1.5714285714285714,2.142857142857143,1.7142857142857142,2.0,-0.14285714285714285,0.14285714285714285,14.0,13.714285714285714,4.714285714285714,5.142857142857143,13.571428571428571,13.142857142857142,4.857142857142857,5.142857142857143,1,1,8,9,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.1428571428571428,14.285714285714286,7.714285714285714,6.857142857142857,7.428571428571429,4.857142857142857,3.7142857142857144,2.857142857142857,2.5714285714285716,1.1428571428571428,1.4285714285714286,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.0,1.4133333333333333,1.2933333333333332
Sunderland,West Ham,2,2,0.2857142857142857,1.8571428571428572,-11,20,3,17,0.0,0.5714285714285714,0.0,0.5714285714285714,0.7142857142857143,0.2857142857142857,0.8571428571428571,2.142857142857143,2.2857142857142856,1.2857142857142858,-1.4285714285714286,0.8571428571428571,9.0,11.714285714285714,2.857142857142857,4.142857142857143,17.285714285714285,16.857142857142858,6.428571428571429,5.571428571428571,0,3,2,9,0.5714285714285714,2.0,1.4285714285714286,0.2857142857142857,8.0,7.428571428571429,15.428571428571429,17.714285714285715,1.7142857142857142,3.4285714285714284,5.428571428571429,4.285714285714286,0.2857142857142857,2.5714285714285716,0.0,0.8571428571428571,0.2857142857142857,0.0,0.5714285714285714,0.0,1.4078947368421053,1.3026315789473684
Arsenal,Man United,3,0,1.8571428571428572,2.2857142857142856,-3,4,1,3,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.2857142857142857,0.14285714285714285,1.4285714285714286,1.7142857142857142,1.0,0.7142857142857143,0.42857142857142855,1.0,21.0,11.428571428571429,7.571428571428571,4.0,11.714285714285714,8.857142857142858,4.857142857142857,3.5714285714285716,0,3,10,10,0.5714285714285714,1.4285714285714286,0.5714285714285714,1.1428571428571428,20.0,8.571428571428571,9.142857142857142,8.285714285714286,6.571428571428571,2.5714285714285716,4.571428571428571,3.7142857142857144,1.1428571428571428,1.7142857142857142,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,1.4155844155844155,1.3116883116883118
Everton,Liverpool,1,1,1.7142857142857142,1.5714285714285714,1,5,9,-4,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.2857142857142857,1.5714285714285714,1.0,1.0,1.2857142857142858,0.5714285714285714,-0.2857142857142857,11.571428571428571,15.142857142857142,4.0,5.285714285714286,14.285714285714286,11.0,4.714285714285714,3.142857142857143,1,1,8,5,1.4285714285714286,0.5714285714285714,1.4285714285714286,0.8571428571428571,9.714285714285714,8.857142857142858,12.0,10.0,4.285714285714286,4.285714285714286,4.571428571428571,2.5714285714285716,1.1428571428571428,1.1428571428571428,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,1.435897435897436,1.294871794871795
Swansea,Tottenham,2,2,1.2857142857142858,1.7142857142857142,-3,11,6,5,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.14285714285714285,1.1428571428571428,1.2857142857142858,1.1428571428571428,0.7142857142857143,0.0,0.5714285714285714,13.857142857142858,16.142857142857142,5.571428571428571,5.857142857142857,12.571428571428571,13.142857142857142,3.7142857142857144,3.857142857142857,1,3,8,9,1.1428571428571428,0.5714285714285714,0.2857142857142857,0.5714285714285714,11.428571428571429,12.285714285714286,9.142857142857142,9.714285714285714,3.7142857142857144,4.0,2.2857142857142856,1.4285714285714286,2.0,1.1428571428571428,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,1.4303797468354431,1.2911392405063291
Chelsea,Aston Villa,2,0,1.0,0.5,4,16,18,-2,0.25,0.125,0.25,0.125,0.5,0.75,1.5,1.0,2.125,1.625,-0.625,-0.625,15.625,11.375,4.5,3.125,13.875,13.5,6.375,5.25,1,0,7,1,1.5,1.5,1.75,2.0,17.25,9.75,13.25,17.25,5.5,3.25,5.75,6.5,1.0,0.75,0.25,0.25,0.25,0.0,0.5,0.75,1.4375,1.3
Crystal Palace,West Ham,1,3,1.875,1.75,1,4,6,-2,0.625,0.5,0.625,0.5,0.375,0.25,1.375,2.125,0.875,1.375,0.5,0.75,13.75,12.75,5.0,4.375,17.375,16.25,5.125,5.25,3,1,9,10,1.25,2.25,1.0,0.75,14.5,11.5,14.75,18.5,5.0,4.5,4.5,4.5,1.5,2.5,0.5,0.75,0.0,0.25,0.5,0.0,1.4444444444444444,1.2839506172839505
Everton,Man United,0,3,1.625,2.0,-3,7,3,4,0.375,0.625,0.375,0.625,0.125,0.25,1.5,1.5,1.0,1.0,0.5,0.5,11.875,11.125,4.0,4.125,14.125,9.25,4.625,3.75,3,3,8,10,1.5,1.25,1.5,1.75,12.0,9.75,13.75,10.25,4.75,3.5,5.0,4.5,1.25,1.5,0.25,0.5,0.5,0.0,0.25,0.5,1.4390243902439024,1.3048780487804879
Man City,Bournemouth,5,1,2.25,1.0,10,1,15,-14,0.75,0.25,0.75,0.25,0.25,0.5,2.375,1.25,0.875,1.5,1.5,-0.25,20.5,11.125,7.875,4.0,9.125,9.875,2.875,3.0,0,0,9,7,3.0,1.5,0.75,2.25,21.5,11.5,7.25,12.0,8.0,4.25,2.5,3.75,2.25,0.75,0.75,0.25,0.0,0.0,0.25,0.75,1.4216867469879517,1.3253012048192772
Southampton,Leicester,2,2,1.5,1.875,-3,9,5,4,0.375,0.5,0.375,0.5,0.25,0.125,1.625,2.125,1.25,1.875,0.375,0.25,16.125,14.0,5.75,5.125,9.625,13.625,2.5,4.75,3,0,8,6,2.0,1.75,1.75,1.25,18.25,10.75,9.25,10.75,6.75,4.5,3.0,2.75,1.5,2.0,0.5,0.5,0.0,0.5,0.5,0.0,1.4642857142857142,1.3214285714285714
Tottenham,Liverpool,0,0,1.625,1.5,1,8,10,-2,0.375,0.375,0.375,0.375,0.125,0.25,1.375,1.0,0.875,1.25,0.5,-0.25,16.5,14.875,6.5,5.125,12.875,11.375,3.625,3.25,3,3,11,5,1.75,0.75,0.75,1.0,17.5,11.0,14.5,12.25,6.75,4.75,5.5,3.25,2.0,1.25,0.5,0.25,0.5,0.5,0.0,0.25,1.4705882352941178,1.3294117647058823
Watford,Arsenal,0,3,1.25,2.0,-6,12,2,10,0.25,0.625,0.25,0.625,0.25,0.25,0.75,1.625,0.875,0.875,-0.125,0.75,12.875,19.875,3.0,7.25,12.375,11.375,4.0,4.875,0,3,7,10,0.25,2.0,0.25,1.25,15.25,19.25,11.0,12.5,3.25,7.5,2.75,4.5,1.25,2.25,0.25,0.75,0.5,0.0,0.25,0.25,1.4534883720930232,1.313953488372093
West Brom,Sunderland,1,0,1.0,0.375,5,17,19,-2,0.25,0.0,0.25,0.0,0.5,0.625,0.75,1.0,1.375,2.25,-0.625,-1.25,10.0,9.375,3.25,2.875,15.375,17.625,5.125,6.375,0,0,7,2,1.0,1.0,2.25,2.75,10.25,8.75,15.0,16.75,3.25,3.5,5.0,6.5,0.25,0.25,0.0,0.0,0.25,0.25,0.75,0.75,1.4367816091954022,1.3333333333333333
Newcastle,Norwich,6,2,0.375,1.125,-6,20,13,7,0.0,0.25,0.0,0.25,0.625,0.375,0.75,1.5,2.125,1.75,-1.375,-0.25,8.375,14.375,3.0,4.375,18.125,13.875,6.25,4.875,1,1,2,6,1.25,1.5,1.75,1.75,9.0,12.0,16.5,17.75,3.5,4.0,5.5,6.0,0.5,1.25,0.0,0.25,0.5,0.5,0.5,0.25,1.4318181818181819,1.3181818181818181
Swansea,Stoke,0,1,1.25,1.125,1,11,14,-3,0.25,0.25,0.25,0.25,0.25,0.375,1.25,1.0,1.25,1.25,0.0,-0.25,13.5,10.25,5.125,4.0,13.375,15.25,4.625,5.875,0,3,5,5,1.5,1.0,0.75,1.25,12.75,10.75,12.75,19.0,3.75,4.25,4.75,7.0,2.0,1.25,0.5,0.25,0.5,0.5,0.0,0.25,1.4831460674157304,1.3258426966292134
Arsenal,Everton,2,1,2.111111111111111,1.4444444444444444,6,2,9,-7,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.2222222222222222,1.7777777777777777,1.3333333333333333,0.7777777777777778,1.2222222222222223,1.0,0.1111111111111111,19.555555555555557,11.88888888888889,7.111111111111111,3.888888888888889,11.0,13.666666666666666,4.444444444444445,4.888888888888889,3,1,12,9,1.1111111111111112,1.3333333333333333,0.4444444444444444,0.4444444444444444,18.22222222222222,10.444444444444445,9.11111111111111,12.88888888888889,6.222222222222222,2.888888888888889,4.666666666666667,3.7777777777777777,1.5555555555555556,1.7777777777777777,0.4444444444444444,0.4444444444444444,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.0,1.4666666666666666,1.3222222222222222
Aston Villa,Swansea,1,2,0.4444444444444444,1.1111111111111112,-6,19,14,5,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.7777777777777778,0.3333333333333333,0.8888888888888888,1.1111111111111112,1.6666666666666667,1.2222222222222223,-0.7777777777777778,-0.1111111111111111,11.0,13.555555555555555,2.888888888888889,4.777777777777778,13.0,12.88888888888889,5.0,4.333333333333333,0,1,1,5,0.4444444444444444,0.8888888888888888,1.1111111111111112,1.5555555555555556,11.555555555555555,12.666666666666666,8.666666666666666,12.444444444444445,2.6666666666666665,5.777777777777778,3.5555555555555554,4.0,0.2222222222222222,0.4444444444444444,0.0,0.0,0.2222222222222222,0.4444444444444444,0.6666666666666666,0.4444444444444444,1.4725274725274726,1.3186813186813187
Leicester,Crystal Palace,1,0,1.7777777777777777,1.6666666666666667,1,5,6,-1,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.1111111111111111,0.4444444444444444,2.111111111111111,1.3333333333333333,1.8888888888888888,1.1111111111111112,0.2222222222222222,0.2222222222222222,15.333333333333334,12.88888888888889,5.333333333333333,4.555555555555555,13.666666666666666,18.11111111111111,4.888888888888889,5.0,3,3,8,9,2.2222222222222223,1.3333333333333333,2.2222222222222223,0.6666666666666666,15.333333333333334,11.555555555555555,14.666666666666666,17.77777777777778,5.111111111111111,4.444444444444445,6.0,5.111111111111111,1.5555555555555556,2.0,0.4444444444444444,0.6666666666666666,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,1.4673913043478262,1.326086956521739
Norwich,West Brom,0,1,1.0,1.2222222222222223,-2,16,13,3,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.4444444444444444,1.5555555555555556,0.7777777777777778,2.2222222222222223,1.2222222222222223,-0.6666666666666666,-0.4444444444444444,14.777777777777779,9.777777777777779,4.555555555555555,3.0,13.555555555555555,14.666666666666666,5.0,4.777777777777778,0,0,5,7,1.3333333333333333,0.4444444444444444,1.5555555555555556,0.4444444444444444,14.88888888888889,8.666666666666666,8.88888888888889,14.0,4.222222222222222,2.888888888888889,3.3333333333333335,4.666666666666667,0.8888888888888888,1.5555555555555556,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.2222222222222222,1.4623655913978495,1.3118279569892473
