HomeTeam,AwayTeam,FTHG,FTAG,HP,AP,Pdiff,HPOS,APOS,POSdiff,HW,AW,HD,AD,HL,AL,HTGS,ATGS,HTGC,ATGC,HTGD,ATGD,HTSF,ATSF,HTSTF,ATSTF,HTSC,ATSC,HTSTC,ATSTC,HPR,APR,HF5,AF5,HTHGS,ATAGS,HTHGC,ATAGC,HTHSF,ATASF,HTHSC,ATASC,HTHSTF,ATASTF,HTHSTC,ATASTC,HTHP,ATAP,HTHW,ATAW,HTHD,ATAD,HTHL,ATAL,avg_HGPG,avg_AGPG
Burnley,Crystal Palace,0,2,1.3846153846153846,1.1538461538461537,3,7,13,-6,0.38461538461538464,0.3076923076923077,0.38461538461538464,0.3076923076923077,0.38461538461538464,0.46153846153846156,1.5384615384615385,0.8461538461538461,1.3846153846153846,1.3846153846153846,0.15384615384615385,-0.5384615384615384,11.076923076923077,10.23076923076923,4.153846153846154,3.6153846153846154,13.923076923076923,14.461538461538462,4.384615384615385,4.384615384615385,3,0,6,4,1.6923076923076923,0.9230769230769231,1.0769230769230769,1.6923076923076923,10.153846153846153,6.461538461538462,10.923076923076923,14.923076923076923,4.923076923076923,3.3846153846153846,3.8461538461538463,4.0,1.8461538461538463,1.0769230769230769,0.6153846153846154,0.3076923076923077,0.0,0.15384615384615385,0.3076923076923077,0.46153846153846156,1.549618320610687,1.3282442748091603
Chelsea,West Ham,0,1,2.0,1.0,13,4,17,-13,0.6153846153846154,0.23076923076923078,0.6153846153846154,0.23076923076923078,0.23076923076923078,0.46153846153846156,2.1538461538461537,1.2307692307692308,1.4615384615384615,1.7692307692307692,0.6923076923076923,-0.5384615384615384,16.53846153846154,11.384615384615385,6.3076923076923075,4.846153846153846,9.23076923076923,13.076923076923077,3.0,5.923076923076923,3,0,15,1,1.3846153846153846,0.9230769230769231,0.7692307692307693,1.3846153846153846,15.846153846153847,10.615384615384615,6.461538461538462,14.615384615384615,5.384615384615385,4.3076923076923075,1.5384615384615385,6.0,1.6923076923076923,0.9230769230769231,0.46153846153846156,0.15384615384615385,0.3076923076923077,0.46153846153846156,0.15384615384615385,0.3076923076923077,1.5378787878787878,1.3333333333333333
Liverpool,Brighton,2,1,2.8461538461538463,1.1538461538461537,22,1,12,-11,0.9230769230769231,0.3076923076923077,0.9230769230769231,0.3076923076923077,0.0,0.46153846153846156,2.3076923076923075,1.1538461538461537,0.8461538461538461,1.4615384615384615,1.4615384615384615,-0.3076923076923077,16.23076923076923,12.0,6.230769230769231,3.3076923076923075,10.307692307692308,13.615384615384615,2.769230769230769,5.230769230769231,3,0,13,9,2.6153846153846154,0.7692307692307693,0.9230769230769231,1.6923076923076923,17.23076923076923,9.384615384615385,9.23076923076923,16.307692307692307,7.230769230769231,2.4615384615384617,2.6153846153846154,6.461538461538462,2.769230769230769,0.6153846153846154,0.9230769230769231,0.15384615384615385,0.0,0.15384615384615385,0.0,0.6153846153846154,1.5263157894736843,1.330827067669173
Tottenham,Bournemouth,3,2,1.3076923076923077,1.2307692307692308,1,10,11,-1,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.38461538461538464,1.6153846153846154,1.2307692307692308,1.4615384615384615,1.3076923076923077,0.15384615384615385,-0.07692307692307693,12.615384615384615,11.384615384615385,4.230769230769231,3.8461538461538463,14.538461538461538,15.307692307692308,5.846153846153846,4.846153846153846,1,0,3,5,1.6923076923076923,1.0769230769230769,0.7692307692307693,1.2307692307692308,15.23076923076923,10.307692307692308,9.384615384615385,15.23076923076923,3.8461538461538463,2.923076923076923,3.8461538461538463,4.923076923076923,1.6923076923076923,1.0769230769230769,0.46153846153846156,0.3076923076923077,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.46153846153846156,1.5298507462686568,1.328358208955224
Southampton,Watford,2,1,0.6923076923076923,0.6153846153846154,1,19,20,-1,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.6153846153846154,0.5384615384615384,1.0,0.6153846153846154,2.3846153846153846,2.0,-1.3846153846153846,-1.3846153846153846,11.923076923076923,12.76923076923077,4.153846153846154,3.3076923076923075,14.923076923076923,13.076923076923077,5.3076923076923075,5.153846153846154,0,3,1,6,0.7692307692307693,0.6153846153846154,3.230769230769231,2.0,10.615384615384615,9.076923076923077,16.0,13.538461538461538,3.076923076923077,2.769230769230769,6.769230769230769,4.153846153846154,0.15384615384615385,0.7692307692307693,0.0,0.15384615384615385,0.15384615384615385,0.3076923076923077,0.7692307692307693,0.46153846153846156,1.5407407407407407,1.3333333333333333
Norwich,Arsenal,2,2,0.7692307692307693,1.3846153846153846,-8,18,8,10,0.23076923076923078,0.3076923076923077,0.23076923076923078,0.3076923076923077,0.6923076923076923,0.23076923076923078,1.0,1.3846153846153846,2.1538461538461537,1.4615384615384615,-1.1538461538461537,-0.07692307692307693,11.307692307692308,12.76923076923077,3.6923076923076925,4.461538461538462,17.23076923076923,16.846153846153847,6.3076923076923075,5.384615384615385,0,0,1,5,1.5384615384615385,0.7692307692307693,2.4615384615384617,1.3846153846153846,11.692307692307692,8.307692307692308,17.384615384615383,16.615384615384617,4.461538461538462,2.769230769230769,6.769230769230769,4.153846153846154,0.9230769230769231,0.7692307692307693,0.3076923076923077,0.15384615384615385,0.0,0.3076923076923077,0.6153846153846154,0.46153846153846156,1.5441176470588236,1.3308823529411764
Wolves,Sheffield United,1,1,1.4615384615384615,1.3846153846153846,1,5,6,-1,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.15384615384615385,0.23076923076923078,1.3846153846153846,1.2307692307692308,1.2307692307692308,0.9230769230769231,0.15384615384615385,0.3076923076923077,11.76923076923077,10.461538461538462,3.769230769230769,3.4615384615384617,13.153846153846153,11.384615384615385,3.6153846153846154,3.6153846153846154,3,1,9,9,1.3846153846153846,1.0769230769230769,1.3846153846153846,0.7692307692307693,9.384615384615385,7.846153846153846,12.0,12.153846153846153,2.4615384615384617,2.6153846153846154,4.0,3.3846153846153846,1.3846153846153846,1.2307692307692308,0.3076923076923077,0.15384615384615385,0.46153846153846156,0.7692307692307693,0.15384615384615385,0.0,1.5474452554744527,1.3357664233576643
Leicester,Everton,2,1,2.230769230769231,1.0769230769230769,15,2,16,-14,0.6923076923076923,0.3076923076923077,0.6923076923076923,0.3076923076923077,0.15384615384615385,0.5384615384615384,2.3846153846153846,1.0,0.6153846153846154,1.5384615384615385,1.7692307692307692,-0.5384615384615384,14.307692307692308,13.846153846153847,5.076923076923077,4.6923076923076925,9.692307692307692,8.461538461538462,3.076923076923077,3.769230769230769,3,3,12,7,2.1538461538461537,0.7692307692307693,0.46153846153846156,1.5384615384615385,14.615384615384615,12.461538461538462,7.846153846153846,7.230769230769231,4.3076923076923075,3.3846153846153846,2.0,3.230769230769231,2.4615384615384617,0.6153846153846154,0.7692307692307693,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.6153846153846154,1.5434782608695652,1.3333333333333333
Man United,Aston Villa,2,2,1.3076923076923077,1.0769230769230769,3,9,15,-6,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.5384615384615384,1.4615384615384615,1.4615384615384615,1.1538461538461537,1.5384615384615385,0.3076923076923077,-0.07692307692307693,14.23076923076923,13.692307692307692,5.076923076923077,5.538461538461538,9.846153846153847,18.46153846153846,4.076923076923077,4.769230769230769,3,0,7,6,1.6923076923076923,1.3846153846153846,0.7692307692307693,2.0,13.384615384615385,11.846153846153847,8.923076923076923,21.076923076923077,4.615384615384615,5.538461538461538,3.6923076923076925,5.6923076923076925,1.6923076923076923,0.46153846153846156,0.46153846153846156,0.15384615384615385,0.3076923076923077,0.0,0.15384615384615385,0.7692307692307693,1.5467625899280575,1.330935251798561
Crystal Palace,Bournemouth,1,0,1.2857142857142858,1.1428571428571428,2,11,12,-1,0.35714285714285715,0.2857142857142857,0.35714285714285715,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.9285714285714286,1.2857142857142858,1.2857142857142858,1.4285714285714286,-0.35714285714285715,-0.14285714285714285,10.0,12.0,3.5,4.0,14.5,15.285714285714286,4.357142857142857,4.857142857142857,0,0,1,5,0.7142857142857143,1.2857142857142858,1.0,1.5714285714285714,13.0,12.428571428571429,13.0,16.285714285714285,3.5714285714285716,3.5714285714285716,4.428571428571429,5.285714285714286,1.1428571428571428,1.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.5714285714285714,1.55,1.3357142857142856
Burnley,Man City,1,4,1.2857142857142858,2.0714285714285716,-11,10,3,7,0.35714285714285715,0.6428571428571429,0.35714285714285715,0.6428571428571429,0.42857142857142855,0.21428571428571427,1.4285714285714286,2.7857142857142856,1.4285714285714286,1.1428571428571428,0.0,1.6428571428571428,11.357142857142858,21.285714285714285,4.142857142857143,7.071428571428571,13.428571428571429,7.5,4.214285714285714,3.642857142857143,3,3,6,12,1.5714285714285714,2.5714285714285716,1.2857142857142858,1.4285714285714286,11.571428571428571,20.142857142857142,11.142857142857142,8.428571428571429,5.142857142857143,7.571428571428571,3.857142857142857,4.428571428571429,1.7142857142857142,1.8571428571428572,0.5714285714285714,0.5714285714285714,0.0,0.14285714285714285,0.42857142857142855,0.2857142857142857,1.5460992907801419,1.326241134751773
Chelsea,Aston Villa,2,1,1.8571428571428572,1.0714285714285714,11,4,15,-11,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.5,2.0,1.5,1.4285714285714286,1.5714285714285714,0.5714285714285714,-0.07142857142857142,16.714285714285715,13.357142857142858,6.285714285714286,5.357142857142857,8.928571428571429,18.285714285714285,3.0714285714285716,4.857142857142857,0,3,12,6,1.2857142857142858,1.5714285714285714,0.8571428571428571,2.142857142857143,17.428571428571427,12.285714285714286,6.714285714285714,21.857142857142858,5.857142857142857,5.571428571428571,2.0,6.142857142857143,1.5714285714285714,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.7142857142857143,1.5422535211267605,1.3450704225352113
Leicester,Watford,2,0,2.2857142857142856,0.5714285714285714,24,2,20,-18,0.7142857142857143,0.07142857142857142,0.7142857142857143,0.07142857142857142,0.14285714285714285,0.5714285714285714,2.357142857142857,0.6428571428571429,0.6428571428571429,2.0,1.7142857142857142,-1.3571428571428572,14.428571428571429,12.285714285714286,5.142857142857143,3.2857142857142856,9.785714285714286,12.928571428571429,3.0714285714285716,5.214285714285714,3,0,15,5,2.2857142857142856,0.7142857142857143,0.5714285714285714,2.142857142857143,15.857142857142858,9.285714285714286,8.857142857142858,14.142857142857142,4.857142857142857,3.0,2.2857142857142856,4.714285714285714,2.7142857142857144,0.7142857142857143,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.5714285714285714,1.5454545454545454,1.3426573426573427
Man United,Tottenham,2,1,1.2857142857142858,1.4285714285714286,-2,9,5,4,0.2857142857142857,0.35714285714285715,0.2857142857142857,0.35714285714285715,0.2857142857142857,0.2857142857142857,1.5,1.7142857142857142,1.2142857142857142,1.5,0.2857142857142857,0.21428571428571427,14.357142857142858,12.785714285714286,5.142857142857143,4.285714285714286,9.785714285714286,14.928571428571429,4.0,5.857142857142857,1,3,8,6,1.8571428571428572,1.4285714285714286,1.0,2.0,14.714285714285714,9.285714285714286,9.571428571428571,18.285714285714285,5.142857142857143,4.285714285714286,3.857142857142857,7.285714285714286,1.7142857142857142,0.8571428571428571,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.42857142857142855,1.5486111111111112,1.3333333333333333
Southampton,Norwich,2,1,0.8571428571428571,0.7857142857142857,1,18,19,-1,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.5714285714285714,0.6428571428571429,1.0714285714285714,1.0714285714285714,2.2857142857142856,2.142857142857143,-1.2142857142857142,-1.0714285714285714,11.857142857142858,11.571428571428571,4.285714285714286,4.0,14.285714285714286,17.142857142857142,5.142857142857143,6.357142857142857,1,3,2,4,1.0,0.42857142857142855,3.142857142857143,1.7142857142857142,11.428571428571429,10.142857142857142,15.714285714285714,15.857142857142858,3.7142857142857144,2.7142857142857144,6.714285714285714,5.428571428571429,0.5714285714285714,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.7142857142857143,1.5517241379310345,1.3310344827586207
Wolves,West Ham,2,0,1.4285714285714286,1.1428571428571428,4,6,13,-7,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.42857142857142855,1.3571428571428572,1.2142857142857142,1.2142857142857142,1.6428571428571428,0.14285714285714285,-0.42857142857142855,11.857142857142858,10.928571428571429,3.7142857142857144,4.785714285714286,12.857142857142858,13.5,3.642857142857143,5.928571428571429,3,0,9,1,1.4285714285714286,1.0,1.4285714285714286,1.2857142857142858,10.571428571428571,10.571428571428571,12.428571428571429,16.285714285714285,2.7142857142857144,4.571428571428571,4.285714285714286,6.428571428571429,1.4285714285714286,1.2857142857142858,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.2857142857142857,1.5547945205479452,1.3287671232876712
Liverpool,Everton,5,2,2.857142857142857,1.0,26,1,17,-16,0.9285714285714286,0.2857142857142857,0.9285714285714286,0.2857142857142857,0.0,0.5714285714285714,2.2857142857142856,1.0,0.8571428571428571,1.5714285714285714,1.4285714285714286,-0.5714285714285714,16.142857142857142,13.642857142857142,6.285714285714286,4.571428571428571,10.428571428571429,9.0,2.9285714285714284,3.9285714285714284,3,0,13,7,2.7142857142857144,0.8571428571428571,1.0,1.7142857142857142,18.142857142857142,13.142857142857142,10.285714285714286,9.0,7.714285714285714,3.5714285714285716,3.142857142857143,3.857142857142857,3.0,0.5714285714285714,1.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.7142857142857143,1.5578231292517006,1.3197278911564625
Sheffield United,Newcastle,0,2,1.3571428571428572,1.1428571428571428,3,7,14,-7,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.21428571428571427,0.42857142857142855,1.2142857142857142,0.9285714285714286,0.9285714285714286,1.5714285714285714,0.2857142857142857,-0.6428571428571429,10.357142857142858,10.071428571428571,3.5,3.4285714285714284,11.5,15.5,3.5714285714285716,5.285714285714286,1,0,9,7,1.2857142857142858,0.8571428571428571,1.0,2.2857142857142856,12.142857142857142,8.142857142857142,9.857142857142858,16.428571428571427,4.0,3.0,3.5714285714285716,6.571428571428571,1.4285714285714286,0.8571428571428571,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.42857142857142855,0.7142857142857143,1.5810810810810811,1.3243243243243243
Arsenal,Brighton,1,2,1.3571428571428572,1.0714285714285714,4,8,16,-8,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.21428571428571427,0.5,1.4285714285714286,1.1428571428571428,1.5,1.5,-0.07142857142857142,-0.35714285714285715,13.0,12.0,4.642857142857143,3.4285714285714284,16.714285714285715,13.714285714285714,5.571428571428571,5.357142857142857,1,0,3,6,1.8571428571428572,0.8571428571428571,1.4285714285714286,1.8571428571428572,16.0,10.428571428571429,15.857142857142858,17.285714285714285,5.714285714285714,3.0,6.142857142857143,7.0,1.8571428571428572,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.0,0.7142857142857143,1.570469798657718,1.3288590604026846
Everton,Chelsea,3,1,0.9333333333333333,1.9333333333333333,-15,18,4,14,0.26666666666666666,0.6,0.26666666666666666,0.6,0.6,0.26666666666666666,1.0666666666666667,2.0,1.8,1.4,-0.7333333333333333,0.6,13.533333333333333,17.266666666666666,4.533333333333333,6.466666666666667,9.133333333333333,8.933333333333334,4.0,3.066666666666667,0,0,4,9,1.0666666666666667,2.533333333333333,1.3333333333333333,1.8666666666666667,13.2,14.933333333333334,8.4,10.4,5.2,6.266666666666667,3.7333333333333334,3.8666666666666667,1.3333333333333333,2.0,0.4,0.6666666666666666,0.13333333333333333,0.0,0.4,0.26666666666666666,1.5666666666666667,1.3333333333333333
Bournemouth,Liverpool,0,3,1.0666666666666667,2.8666666666666667,-27,14,1,13,0.26666666666666666,0.9333333333333333,0.26666666666666666,0.9333333333333333,0.4666666666666667,0.0,1.2,2.466666666666667,1.4,0.9333333333333333,-0.2,1.5333333333333334,11.6,15.8,3.933333333333333,6.2,14.733333333333333,10.533333333333333,4.666666666666667,3.0,0,3,4,15,1.2,1.7333333333333334,1.2,0.6666666666666666,10.8,13.2,13.333333333333334,9.866666666666667,4.133333333333334,4.533333333333333,4.133333333333334,2.533333333333333,1.2,2.533333333333333,0.26666666666666666,0.8,0.4,0.13333333333333333,0.26666666666666666,0.0,1.576158940397351,1.3311258278145695
Tottenham,Burnley,5,0,1.3333333333333333,1.2,2,8,12,-4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4666666666666667,1.6666666666666667,1.4,1.5333333333333334,1.6,0.13333333333333333,-0.2,12.466666666666667,10.866666666666667,4.333333333333333,4.0,14.733333333333333,13.666666666666666,5.933333333333334,4.466666666666667,3,0,8,6,1.8666666666666667,1.2,0.9333333333333333,1.4666666666666666,15.2,10.4,10.8,14.666666666666666,4.0,2.933333333333333,4.133333333333334,4.266666666666667,1.8666666666666667,0.8,0.5333333333333333,0.13333333333333333,0.26666666666666666,0.4,0.13333333333333333,0.4,1.5657894736842106,1.3421052631578947
Watford,Crystal Palace,0,0,0.5333333333333333,1.4,-13,20,7,13,0.06666666666666667,0.4,0.06666666666666667,0.4,0.6,0.4,0.6,0.9333333333333333,2.0,1.2,-1.4,-0.26666666666666666,11.733333333333333,9.8,3.1333333333333333,3.4,12.866666666666667,13.933333333333334,5.266666666666667,4.266666666666667,0,3,4,4,0.5333333333333333,1.0666666666666667,1.7333333333333334,1.4666666666666666,14.266666666666667,6.533333333333333,10.933333333333334,14.933333333333334,3.3333333333333335,3.2,5.333333333333333,4.0,0.4,1.3333333333333333,0.0,0.4,0.4,0.13333333333333333,0.5333333333333333,0.4,1.588235294117647,1.3333333333333333
Man City,Man United,1,2,2.1333333333333333,1.4,11,3,6,-3,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.2,0.26666666666666666,2.8666666666666667,1.5333333333333334,1.1333333333333333,1.2,1.7333333333333334,0.3333333333333333,21.0,14.2,7.133333333333334,5.266666666666667,7.266666666666667,9.666666666666666,3.533333333333333,4.066666666666666,1,1,10,8,2.8,1.0666666666666667,0.8,1.3333333333333333,20.933333333333334,13.066666666666666,6.133333333333334,9.333333333333334,6.133333333333334,4.8,2.6666666666666665,3.8666666666666667,2.1333333333333333,0.8,0.6666666666666666,0.13333333333333333,0.13333333333333333,0.4,0.13333333333333333,0.4,1.577922077922078,1.3246753246753247
Aston Villa,Leicester,1,4,1.0,2.3333333333333335,-20,16,2,14,0.26666666666666666,0.7333333333333333,0.26666666666666666,0.7333333333333333,0.5333333333333333,0.13333333333333333,1.4666666666666666,2.3333333333333335,1.6,0.6,-0.13333333333333333,1.7333333333333334,13.066666666666666,14.266666666666667,5.2,5.2,18.733333333333334,9.4,5.133333333333334,2.933333333333333,1,3,4,15,1.3333333333333333,2.2666666666666666,0.9333333333333333,0.6666666666666666,13.466666666666667,12.133333333333333,13.733333333333333,10.0,4.8,5.066666666666666,3.3333333333333335,3.6,1.4666666666666666,1.7333333333333334,0.4,0.5333333333333333,0.26666666666666666,0.13333333333333333,0.26666666666666666,0.26666666666666666,1.5741935483870968,1.3290322580645162
Newcastle,Southampton,2,1,1.2666666666666666,1.0,4,11,17,-6,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.4,0.5333333333333333,1.0,1.1333333333333333,1.4666666666666666,2.2,-0.4666666666666667,-1.0666666666666667,9.8,12.0,3.466666666666667,4.333333333333333,15.333333333333334,14.0,5.333333333333333,5.0,1,3,8,4,0.9333333333333333,1.0666666666666667,0.8,1.3333333333333333,11.2,11.466666666666667,13.6,12.0,3.6,4.533333333333333,3.7333333333333334,3.3333333333333335,1.3333333333333333,1.0666666666666667,0.26666666666666666,0.26666666666666666,0.5333333333333333,0.26666666666666666,0.13333333333333333,0.4,1.5705128205128205,1.3461538461538463
Norwich,Sheffield United,1,2,0.7333333333333333,1.2666666666666666,-8,19,9,10,0.2,0.26666666666666666,0.2,0.26666666666666666,0.6666666666666666,0.26666666666666666,1.0666666666666667,1.1333333333333333,2.1333333333333333,1.0,-1.0666666666666667,0.13333333333333333,11.466666666666667,10.533333333333333,3.933333333333333,3.6666666666666665,16.933333333333334,11.133333333333333,6.266666666666667,3.6,1,1,4,7,1.6,1.0666666666666667,2.4,0.8,12.133333333333333,8.0,17.2,12.266666666666667,4.933333333333334,2.8,6.8,3.3333333333333335,0.9333333333333333,1.2,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.8,0.5333333333333333,0.0,1.5732484076433122,1.3439490445859872
Brighton,Wolves,2,2,1.2,1.5333333333333334,-5,13,5,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4666666666666667,0.13333333333333333,1.2,1.4,1.4666666666666666,1.1333333333333333,-0.26666666666666666,0.26666666666666666,12.533333333333333,11.933333333333334,3.8,3.933333333333333,13.6,12.4,5.333333333333333,3.6,0,1,6,9,1.3333333333333333,1.2,1.0666666666666667,0.9333333333333333,12.666666666666666,12.266666666666667,9.466666666666667,12.4,3.6,4.4,3.466666666666667,2.8,1.4666666666666666,1.3333333333333333,0.4,0.26666666666666666,0.26666666666666666,0.5333333333333333,0.26666666666666666,0.13333333333333333,1.5696202531645569,1.3481012658227849
West Ham,Arsenal,1,3,1.0666666666666667,1.2666666666666666,-3,15,10,5,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.4666666666666667,0.26666666666666666,1.1333333333333333,1.4,1.6666666666666667,1.5333333333333334,-0.5333333333333333,-0.13333333333333333,10.6,12.933333333333334,4.666666666666667,4.666666666666667,13.466666666666667,16.933333333333334,6.0,5.8,3,1,4,4,1.3333333333333333,0.9333333333333333,1.8666666666666667,1.4666666666666666,10.533333333333333,9.333333333333334,10.0,16.4,4.666666666666667,3.3333333333333335,5.066666666666666,4.666666666666667,0.9333333333333333,0.8,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.4,0.5333333333333333,0.4,1.5723270440251573,1.3522012578616351
Liverpool,Watford,2,0,2.875,0.5625,37,1,20,-19,0.9375,0.0625,0.9375,0.0625,0.0,0.5625,2.5,0.5625,0.875,1.875,1.625,-1.3125,16.125,11.8125,6.375,3.125,10.0625,12.25,2.8125,4.9375,3,0,15,3,3.0,0.625,1.125,2.125,17.25,8.625,10.5,13.875,7.375,2.75,3.25,4.875,3.0,0.625,1.0,0.125,0.0,0.25,0.0,0.625,1.56875,1.3625
Burnley,Newcastle,1,0,1.125,1.375,-4,13,11,2,0.3125,0.375,0.3125,0.375,0.5,0.375,1.3125,1.0625,1.8125,1.4375,-0.5,-0.375,10.625,9.9375,3.8125,3.625,13.625,15.5625,4.625,5.25,0,3,6,10,1.5,1.0,1.625,2.0,10.625,7.875,11.875,16.0,4.75,3.125,4.375,6.5,1.5,1.125,0.5,0.375,0.0,0.0,0.5,0.625,1.5714285714285714,1.3540372670807452
Chelsea,Bournemouth,0,1,1.8125,1.0,13,4,15,-11,0.5625,0.25,0.5625,0.25,0.3125,0.5,1.9375,1.125,1.5,1.5,0.4375,-0.375,17.125,11.0625,6.3125,3.6875,9.1875,15.125,3.3125,4.9375,3,0,9,3,1.375,1.125,0.875,1.5,18.375,11.625,7.0,15.125,6.25,3.5,2.125,4.875,1.75,0.875,0.5,0.25,0.25,0.125,0.25,0.625,1.5679012345679013,1.345679012345679
Leicester,Norwich,1,1,2.375,0.6875,27,2,19,-17,0.75,0.1875,0.75,0.1875,0.125,0.6875,2.4375,1.0625,0.625,2.125,1.8125,-1.0625,14.8125,11.625,5.375,3.9375,9.75,16.4375,2.875,6.0625,3,0,15,4,2.25,0.5,0.5,1.75,15.375,10.125,8.25,15.625,5.0,2.75,2.125,5.375,2.75,0.5,0.875,0.125,0.125,0.125,0.0,0.75,1.5582822085889572,1.343558282208589
Sheffield United,Aston Villa,2,0,1.375,0.9375,7,8,17,-9,0.3125,0.25,0.3125,0.25,0.25,0.5625,1.1875,1.4375,1.0,1.75,0.1875,-0.3125,10.4375,13.1875,3.625,5.0,11.3125,19.0,3.625,5.3125,0,0,6,4,1.125,1.5,1.125,2.125,12.25,11.875,9.375,22.25,4.25,5.25,3.625,6.5,1.25,0.5,0.375,0.125,0.125,0.125,0.5,0.75,1.5548780487804879,1.3414634146341464
Southampton,West Ham,0,1,0.9375,1.0,-1,18,16,2,0.25,0.25,0.25,0.25,0.5625,0.5,1.125,1.125,2.1875,1.75,-1.0625,-0.625,12.4375,10.625,4.3125,4.625,13.875,13.25,5.0625,5.8125,3,0,7,3,1.125,0.875,2.875,1.375,11.75,10.0,15.0,15.875,3.875,4.375,6.25,6.5,0.875,1.125,0.25,0.25,0.125,0.375,0.625,0.375,1.5575757575757576,1.3333333333333333
Man United,Everton,1,1,1.5,1.0625,7,5,14,-9,0.375,0.3125,0.375,0.3125,0.25,0.5625,1.5625,1.1875,1.1875,1.75,0.375,-0.5625,14.0,13.5,5.375,4.6875,10.4375,9.5,4.125,4.0,3,0,8,4,1.875,1.0,1.0,2.125,14.375,13.0,9.375,9.25,5.375,3.625,4.0,4.0,1.875,0.5,0.5,0.125,0.375,0.125,0.125,0.75,1.5481927710843373,1.3313253012048192
Wolves,Tottenham,1,2,1.5,1.4375,1,6,7,-1,0.3125,0.375,0.3125,0.375,0.125,0.3125,1.4375,1.875,1.1875,1.4375,0.25,0.4375,12.0,12.5,4.0,4.5,12.4375,14.25,3.625,5.625,3,0,11,8,1.5,1.375,1.25,2.0,10.875,9.125,11.625,17.5,3.25,4.375,4.125,7.25,1.625,0.75,0.375,0.125,0.5,0.375,0.125,0.5,1.5449101796407185,1.3293413173652695
Arsenal,Man City,0,3,1.375,2.0,-10,9,3,6,0.3125,0.625,0.3125,0.625,0.25,0.25,1.5,2.75,1.5,1.1875,0.0,1.5625,12.75,21.0625,4.5625,7.0,16.5625,7.5,5.6875,3.75,0,3,3,10,1.75,2.75,1.5,1.375,15.5,19.75,16.375,7.875,5.625,7.625,6.5,4.125,1.625,2.0,0.375,0.625,0.5,0.125,0.125,0.25,1.5416666666666667,1.3333333333333333
Crystal Palace,Brighton,1,1,1.375,1.1875,3,10,12,-2,0.375,0.3125,0.375,0.3125,0.375,0.4375,0.875,1.25,1.125,1.5,-0.25,-0.25,9.375,12.5625,3.1875,3.8125,13.875,13.5625,4.1875,5.3125,3,3,6,6,0.75,1.0,0.875,1.75,12.25,11.625,12.125,16.625,3.375,3.75,4.25,6.75,1.375,0.875,0.375,0.25,0.25,0.125,0.375,0.625,1.532544378698225,1.3431952662721893
