HomeTeam,AwayTeam,FTHG,FTAG,HP,AP,Pdiff,HPOS,APOS,POSdiff,HW,AW,HD,AD,HL,AL,HTGS,ATGS,HTGC,ATGC,HTGD,ATGD,HTSF,ATSF,HTSTF,ATSTF,HTSC,ATSC,HTSTC,ATSTC,HPR,APR,HF5,AF5,HTHGS,ATAGS,HTHGC,ATAGC,HTHSF,ATASF,HTHSC,ATASC,HTHSTF,ATASTF,HTHSTC,ATASTC,HTHP,ATAP,HTHW,ATAW,HTHD,ATAD,HTHL,ATAL,avg_HGPG,avg_AGPG
Aston Villa,Man United,3,1,0.9230769230769231,1.7692307692307692,-11,16,5,11,0.23076923076923078,0.5384615384615384,0.23076923076923078,0.5384615384615384,0.5384615384615384,0.3076923076923077,0.8461538461538461,1.3846153846153846,1.5384615384615385,1.4615384615384615,-0.6923076923076923,-0.07692307692307693,11.538461538461538,13.692307692307692,4.153846153846154,4.846153846153846,12.384615384615385,12.615384615384615,4.461538461538462,4.076923076923077,3,3,5,11,1.2307692307692308,1.2307692307692308,0.7692307692307693,1.8461538461538463,11.076923076923077,11.076923076923077,9.538461538461538,12.153846153846153,4.461538461538462,4.615384615384615,2.769230769230769,4.3076923076923075,1.5384615384615385,1.5384615384615385,0.46153846153846156,0.46153846153846156,0.15384615384615385,0.15384615384615385,0.3076923076923077,0.3076923076923077,1.7651515151515151,1.0757575757575757
Southampton,Newcastle,1,4,0.9230769230769231,1.8461538461538463,-12,17,4,13,0.23076923076923078,0.46153846153846156,0.23076923076923078,0.46153846153846156,0.5384615384615384,0.07692307692307693,0.8461538461538461,1.8461538461538463,1.5384615384615385,0.7692307692307693,-0.6923076923076923,1.0769230769230769,11.384615384615385,15.461538461538462,3.6153846153846154,5.538461538461538,13.307692307692308,11.23076923076923,4.230769230769231,3.8461538461538463,1,3,5,13,1.0769230769230769,1.2307692307692308,1.2307692307692308,0.7692307692307693,12.615384615384615,10.923076923076923,12.76923076923077,12.461538461538462,5.076923076923077,4.0,4.153846153846154,3.8461538461538463,0.9230769230769231,1.3846153846153846,0.15384615384615385,0.3076923076923077,0.46153846153846156,0.46153846153846156,0.3076923076923077,0.15384615384615385,1.7744360902255638,1.0751879699248121
West Ham,Crystal Palace,1,2,1.0769230769230769,1.4615384615384615,-5,14,10,4,0.3076923076923077,0.38461538461538464,0.3076923076923077,0.38461538461538464,0.5384615384615384,0.3076923076923077,0.8461538461538461,1.1538461538461537,1.0,1.3076923076923077,-0.15384615384615385,-0.15384615384615385,13.846153846153847,11.23076923076923,3.923076923076923,4.076923076923077,11.615384615384615,13.23076923076923,3.769230769230769,4.076923076923077,3,3,10,10,1.2307692307692308,0.46153846153846156,0.9230769230769231,1.2307692307692308,13.538461538461538,6.923076923076923,10.153846153846153,13.538461538461538,3.8461538461538463,2.6153846153846154,2.6153846153846154,4.0,1.5384615384615385,0.46153846153846156,0.46153846153846156,0.0,0.15384615384615385,0.46153846153846156,0.3076923076923077,0.3076923076923077,1.7686567164179106,1.0970149253731343
Tottenham,Liverpool,1,2,2.0,1.4615384615384615,7,3,8,-5,0.6153846153846154,0.38461538461538464,0.6153846153846154,0.38461538461538464,0.23076923076923078,0.3076923076923077,2.0,1.9230769230769231,1.2307692307692308,1.2307692307692308,0.7692307692307693,0.6923076923076923,14.923076923076923,17.307692307692307,5.846153846153846,6.230769230769231,14.76923076923077,10.076923076923077,4.230769230769231,4.384615384615385,0,0,6,6,2.4615384615384617,0.7692307692307693,0.9230769230769231,1.2307692307692308,16.307692307692307,11.384615384615385,11.538461538461538,8.615384615384615,6.923076923076923,4.153846153846154,3.076923076923077,3.6923076923076925,2.3076923076923075,0.3076923076923077,0.7692307692307693,0.0,0.0,0.3076923076923077,0.15384615384615385,0.46153846153846156,1.762962962962963,1.1037037037037036
Man City,Brentford,1,2,2.4615384615384617,1.1538461538461537,17,2,11,-9,0.7692307692307693,0.23076923076923078,0.7692307692307693,0.23076923076923078,0.07692307692307693,0.3076923076923077,3.0,1.4615384615384615,0.9230769230769231,1.6923076923076923,2.076923076923077,-0.23076923076923078,16.76923076923077,10.692307692307692,6.3076923076923075,4.153846153846154,7.076923076923077,15.0,2.4615384615384617,5.846153846153846,3,0,12,5,4.461538461538462,1.2307692307692308,1.0769230769230769,2.6153846153846154,18.923076923076923,10.307692307692308,6.461538461538462,15.692307692307692,7.384615384615385,3.5384615384615383,2.4615384615384617,6.615384615384615,3.230769230769231,0.6153846153846154,1.0769230769230769,0.0,0.0,0.6153846153846154,0.0,0.46153846153846156,1.7573529411764706,1.1102941176470589
Bournemouth,Everton,3,0,1.0,1.0769230769230769,-1,15,13,2,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.46153846153846156,0.38461538461538464,0.9230769230769231,0.8461538461538461,2.1538461538461537,0.9230769230769231,-1.2307692307692308,-0.07692307692307693,7.461538461538462,10.0,2.769230769230769,3.6153846153846154,16.0,16.53846153846154,5.230769230769231,5.076923076923077,0,3,5,6,0.9230769230769231,0.7692307692307693,1.2307692307692308,1.2307692307692308,8.615384615384615,9.538461538461538,15.384615384615385,19.692307692307693,2.769230769230769,3.3846153846153846,4.769230769230769,5.6923076923076925,1.2307692307692308,0.9230769230769231,0.3076923076923077,0.15384615384615385,0.3076923076923077,0.46153846153846156,0.46153846153846156,0.46153846153846156,1.7518248175182483,1.1167883211678833
Liverpool,Southampton,3,1,1.4615384615384615,0.9230769230769231,7,8,17,-9,0.38461538461538464,0.23076923076923078,0.38461538461538464,0.23076923076923078,0.3076923076923077,0.5384615384615384,1.9230769230769231,0.8461538461538461,1.2307692307692308,1.5384615384615385,0.6923076923076923,-0.6923076923076923,17.307692307692307,11.384615384615385,6.230769230769231,3.6153846153846154,10.076923076923077,13.307692307692308,4.384615384615385,4.230769230769231,0,1,6,5,2.769230769230769,0.6153846153846154,1.0769230769230769,1.8461538461538463,21.23076923076923,10.153846153846153,9.384615384615385,13.846153846153847,7.384615384615385,2.1538461538461537,4.3076923076923075,4.3076923076923075,2.1538461538461537,0.9230769230769231,0.6153846153846154,0.3076923076923077,0.3076923076923077,0.0,0.15384615384615385,0.7692307692307693,1.7608695652173914,1.108695652173913
Nott'm Forest,Crystal Palace,1,0,0.6923076923076923,1.4615384615384615,-10,20,10,10,0.15384615384615385,0.38461538461538464,0.15384615384615385,0.38461538461538464,0.6153846153846154,0.3076923076923077,0.6153846153846154,1.1538461538461537,2.1538461538461537,1.3076923076923077,-1.5384615384615385,-0.15384615384615385,9.461538461538462,11.23076923076923,2.769230769230769,4.076923076923077,16.53846153846154,13.23076923076923,6.461538461538462,4.076923076923077,3,3,5,10,1.3846153846153846,0.7692307692307693,1.6923076923076923,1.3846153846153846,12.76923076923077,9.23076923076923,14.307692307692308,14.307692307692308,4.615384615384615,3.5384615384615383,5.076923076923077,4.3076923076923075,1.2307692307692308,0.9230769230769231,0.3076923076923077,0.15384615384615385,0.3076923076923077,0.46153846153846156,0.46153846153846156,0.3076923076923077,1.7697841726618706,1.1079136690647482
Tottenham,Leeds,4,3,1.8571428571428572,1.0714285714285714,11,4,12,-8,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.5,1.9285714285714286,1.5714285714285714,1.2857142857142858,1.8571428571428572,0.6428571428571429,-0.2857142857142857,14.857142857142858,13.214285714285714,5.785714285714286,4.214285714285714,14.642857142857142,12.785714285714286,4.357142857142857,5.214285714285714,3,3,9,6,2.4285714285714284,1.0,1.1428571428571428,1.8571428571428572,17.142857142857142,11.142857142857142,12.571428571428571,11.571428571428571,7.142857142857143,3.5714285714285716,3.7142857142857144,4.571428571428571,2.142857142857143,0.5714285714285714,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,1.7642857142857142,1.1
West Ham,Leicester,0,2,1.0,1.0,0,15,14,1,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.8571428571428571,1.6428571428571428,1.0714285714285714,1.7857142857142858,-0.21428571428571427,-0.14285714285714285,13.214285714285714,11.428571428571429,3.7857142857142856,4.357142857142857,11.857142857142858,12.928571428571429,3.9285714285714284,4.428571428571429,0,0,7,7,1.2857142857142858,2.0,1.1428571428571428,2.7142857142857144,13.285714285714286,12.0,11.571428571428571,15.428571428571429,3.857142857142857,5.0,3.2857142857142856,6.142857142857143,1.4285714285714286,0.8571428571428571,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.42857142857142855,0.7142857142857143,1.7801418439716312,1.1134751773049645
Newcastle,Chelsea,1,0,1.9285714285714286,1.5,6,3,8,-5,0.5,0.42857142857142855,0.5,0.42857142857142855,0.07142857142857142,0.35714285714285715,2.0,1.2142857142857142,0.7857142857142857,1.2142857142857142,1.2142857142857142,0.0,14.857142857142858,11.142857142857142,5.428571428571429,3.7857142857142856,11.571428571428571,11.357142857142858,3.9285714285714284,4.785714285714286,3,0,13,5,2.2857142857142856,1.0,0.7142857142857143,1.4285714285714286,18.571428571428573,12.714285714285714,9.285714285714286,11.571428571428571,6.571428571428571,4.571428571428571,3.5714285714285716,5.857142857142857,2.142857142857143,1.4285714285714286,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0,0.42857142857142855,1.767605633802817,1.119718309859155
Wolves,Arsenal,0,2,0.7142857142857143,2.642857142857143,-27,19,1,18,0.14285714285714285,0.8571428571428571,0.14285714285714285,0.8571428571428571,0.5714285714285714,0.07142857142857142,0.5714285714285714,2.357142857142857,1.5714285714285714,0.7857142857142857,-1.0,1.5714285714285714,11.928571428571429,15.857142857142858,3.357142857142857,5.785714285714286,13.142857142857142,8.142857142857142,4.285714285714286,2.642857142857143,1,3,4,13,0.7142857142857143,1.7142857142857142,1.5714285714285714,0.5714285714285714,9.714285714285714,12.571428571428571,13.142857142857142,8.857142857142858,2.857142857142857,3.857142857142857,4.428571428571429,2.7142857142857144,1.1428571428571428,2.2857142857142856,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.14285714285714285,1.7622377622377623,1.1118881118881119
Brighton,Aston Villa,1,2,1.5,1.0714285714285714,6,7,13,-6,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.35714285714285715,0.5,1.6428571428571428,1.0,1.3571428571428572,1.5,0.2857142857142857,-0.5,13.928571428571429,11.142857142857142,5.5,4.142857142857143,9.571428571428571,12.071428571428571,3.5,4.357142857142857,3,0,7,4,1.4285714285714286,0.42857142857142855,0.5714285714285714,2.142857142857143,14.428571428571429,11.142857142857142,6.571428571428571,14.142857142857142,6.0,3.5714285714285716,2.4285714285714284,5.714285714285714,1.5714285714285714,0.2857142857142857,0.42857142857142855,0.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.7142857142857143,1.75,1.1180555555555556
Fulham,Man United,1,2,1.3571428571428572,1.8571428571428572,-7,9,5,4,0.35714285714285715,0.5714285714285714,0.35714285714285715,0.5714285714285714,0.35714285714285715,0.2857142857142857,1.6428571428571428,1.4285714285714286,1.7142857142857142,1.4285714285714286,-0.07142857142857142,0.0,12.0,13.714285714285714,4.214285714285714,5.142857142857143,13.642857142857142,12.714285714285714,5.642857142857143,4.285714285714286,1,0,8,8,1.8571428571428572,1.2857142857142858,1.5714285714285714,2.142857142857143,14.428571428571429,11.428571428571429,11.571428571428571,12.142857142857142,4.857142857142857,4.714285714285714,5.571428571428571,4.571428571428571,1.7142857142857142,1.4285714285714286,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.42857142857142855,1.7448275862068965,1.1241379310344828
Brentford,Tottenham,2,2,1.1428571428571428,1.8571428571428572,-10,11,4,7,0.21428571428571427,0.5714285714285714,0.21428571428571427,0.5714285714285714,0.2857142857142857,0.2857142857142857,1.5,1.9285714285714286,1.7142857142857142,1.2857142857142858,-0.21428571428571427,0.6428571428571429,10.357142857142858,14.857142857142858,4.0,5.785714285714286,15.0,14.642857142857142,5.928571428571429,4.357142857142857,1,3,5,9,1.8571428571428572,1.4285714285714286,1.0,1.4285714285714286,11.142857142857142,12.571428571428571,15.428571428571429,16.714285714285715,4.714285714285714,4.428571428571429,5.714285714285714,5.0,1.7142857142857142,1.5714285714285714,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.2857142857142857,1.7397260273972603,1.13013698630137
Crystal Palace,Fulham,0,3,1.3571428571428572,1.3571428571428572,0,10,9,1,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,1.0714285714285714,1.6428571428571428,1.2857142857142858,1.7142857142857142,-0.21428571428571427,-0.07142857142857142,11.0,12.0,3.7857142857142856,4.214285714285714,12.928571428571429,13.642857142857142,3.9285714285714284,5.642857142857143,3,1,10,8,1.4285714285714286,1.4285714285714286,1.1428571428571428,1.8571428571428572,12.285714285714286,9.571428571428571,11.285714285714286,15.714285714285714,4.285714285714286,3.5714285714285716,3.5714285714285716,5.714285714285714,1.8571428571428572,1.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.5714285714285714,1.7414965986394557,1.1360544217687074
Everton,Wolves,1,2,1.0,0.7142857142857143,4,16,19,-3,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.7857142857142857,0.5714285714285714,1.0,1.5714285714285714,-0.21428571428571427,-1.0,10.142857142857142,11.928571428571429,3.5,3.357142857142857,16.928571428571427,13.142857142857142,5.285714285714286,4.285714285714286,1,1,4,4,0.8571428571428571,0.42857142857142855,0.8571428571428571,1.5714285714285714,11.428571428571429,14.142857142857142,15.571428571428571,13.142857142857142,3.857142857142857,3.857142857142857,5.285714285714286,4.142857142857143,1.1428571428571428,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.7142857142857143,1.7297297297297298,1.1486486486486487
Leicester,Newcastle,0,3,1.0,1.9285714285714286,-13,14,3,11,0.2857142857142857,0.5,0.2857142857142857,0.5,0.5714285714285714,0.07142857142857142,1.6428571428571428,2.0,1.7857142857142858,0.7857142857142857,-0.14285714285714285,1.2142857142857142,11.428571428571429,14.857142857142858,4.357142857142857,5.428571428571429,12.928571428571429,11.571428571428571,4.428571428571429,3.9285714285714284,0,3,7,13,1.2857142857142858,1.7142857142857142,0.8571428571428571,0.8571428571428571,10.857142857142858,11.142857142857142,10.428571428571429,13.857142857142858,3.7142857142857144,4.285714285714286,2.7142857142857144,4.285714285714286,1.1428571428571428,1.7142857142857142,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.14285714285714285,1.7248322147651007,1.1543624161073827
Southampton,Brighton,1,3,0.8,1.6,-12,19,7,12,0.2,0.4666666666666667,0.2,0.4666666666666667,0.6,0.3333333333333333,0.8666666666666667,1.7333333333333334,1.8,1.3333333333333333,-0.9333333333333333,0.4,11.533333333333333,13.466666666666667,3.8,5.4,13.0,9.866666666666667,4.4,3.533333333333333,0,0,5,7,1.0666666666666667,1.6,1.6,1.7333333333333334,13.066666666666666,11.6,12.0,10.666666666666666,5.066666666666666,4.4,4.133333333333334,4.0,0.8,1.3333333333333333,0.13333333333333333,0.4,0.4,0.13333333333333333,0.4,0.4,1.7133333333333334,1.1666666666666667
Aston Villa,Liverpool,1,3,1.2,1.6666666666666667,-7,12,6,6,0.3333333333333333,0.4666666666666667,0.3333333333333333,0.4666666666666667,0.4666666666666667,0.26666666666666666,1.0666666666666667,2.066666666666667,1.4666666666666666,1.2,-0.4,0.8666666666666667,10.933333333333334,17.066666666666666,4.0,6.466666666666667,11.733333333333333,10.133333333333333,4.2,4.533333333333333,3,3,6,9,1.4666666666666666,0.9333333333333333,0.8,1.2,10.4,11.6,9.333333333333334,9.333333333333334,4.4,4.4,2.8,3.8666666666666667,1.7333333333333334,0.6666666666666666,0.5333333333333333,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.26666666666666666,0.4,1.7086092715231789,1.1788079470198676
Arsenal,West Ham,3,1,2.6666666666666665,0.9333333333333333,26,1,16,-15,0.8666666666666667,0.26666666666666666,0.8666666666666667,0.26666666666666666,0.06666666666666667,0.6,2.4,0.8,0.8,1.1333333333333333,1.6,-0.3333333333333333,15.866666666666667,13.533333333333333,5.733333333333333,3.933333333333333,8.133333333333333,11.666666666666666,2.7333333333333334,4.066666666666666,3,0,13,4,2.533333333333333,0.4,0.9333333333333333,0.9333333333333333,16.0,12.266666666666667,5.466666666666667,11.333333333333334,6.666666666666667,3.466666666666667,2.1333333333333333,4.266666666666667,2.4,0.5333333333333333,0.8,0.13333333333333333,0.0,0.13333333333333333,0.0,0.6666666666666666,1.7039473684210527,1.1907894736842106
Chelsea,Bournemouth,2,0,1.6,1.0666666666666667,8,8,14,-6,0.4666666666666667,0.26666666666666666,0.4666666666666667,0.26666666666666666,0.3333333333333333,0.4666666666666667,1.2666666666666666,1.2,1.1333333333333333,2.1333333333333333,0.13333333333333333,-0.9333333333333333,11.4,8.133333333333333,3.8666666666666667,3.4,11.2,16.066666666666666,4.733333333333333,5.0,0,0,2,1,1.3333333333333333,1.2,0.8,3.2,8.266666666666667,6.666666666666667,9.066666666666666,16.8,2.533333333333333,3.2,3.066666666666667,5.466666666666667,1.4666666666666666,0.6666666666666666,0.4,0.13333333333333333,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.5333333333333333,1.7124183006535947,1.1895424836601307
Man United,Nott'm Forest,3,0,1.9333333333333333,0.8666666666666667,16,5,18,-13,0.6,0.2,0.6,0.2,0.26666666666666666,0.5333333333333333,1.5333333333333334,0.7333333333333333,1.3333333333333333,2.0,0.2,-1.2666666666666666,13.933333333333334,9.8,5.333333333333333,3.0,12.4,15.266666666666667,4.2,5.733333333333333,3,1,10,5,1.2,0.13333333333333333,0.5333333333333333,2.533333333333333,13.066666666666666,7.333333333333333,10.533333333333333,17.066666666666666,4.0,1.7333333333333334,2.8,7.066666666666666,1.7333333333333334,0.26666666666666666,0.5333333333333333,0.0,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.6666666666666666,1.7142857142857142,1.1818181818181819
Leeds,Man City,1,3,1.0,2.3333333333333335,-20,15,2,13,0.26666666666666666,0.7333333333333333,0.26666666666666666,0.7333333333333333,0.5333333333333333,0.13333333333333333,1.5333333333333334,2.8666666666666667,1.9333333333333333,1.0,-0.4,1.8666666666666667,12.933333333333334,18.2,4.0,6.466666666666667,13.666666666666666,7.4,5.466666666666667,2.7333333333333334,0,0,6,9,1.6,1.3333333333333333,1.2,0.6666666666666666,12.666666666666666,12.666666666666666,11.2,6.666666666666667,3.8666666666666667,4.533333333333333,4.4,2.1333333333333333,1.4666666666666666,1.4666666666666666,0.4,0.4,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.13333333333333333,1.7225806451612904,1.1741935483870967
West Ham,Brentford,0,2,0.9333333333333333,1.2666666666666666,-5,16,10,6,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.6,0.26666666666666666,0.8,1.5333333333333334,1.1333333333333333,1.6666666666666667,-0.3333333333333333,-0.13333333333333333,13.533333333333333,10.333333333333334,3.933333333333333,4.266666666666667,11.666666666666666,15.933333333333334,4.066666666666666,5.933333333333334,0,1,4,6,1.2,1.3333333333333333,1.3333333333333333,2.4,14.8,10.266666666666667,12.0,17.466666666666665,4.4,4.133333333333334,3.8666666666666667,6.533333333333333,1.3333333333333333,0.9333333333333333,0.4,0.13333333333333333,0.13333333333333333,0.5333333333333333,0.5333333333333333,0.4,1.7179487179487178,1.185897435897436
Liverpool,Leicester,2,1,1.6666666666666667,1.1333333333333333,8,6,13,-7,0.4666666666666667,0.3333333333333333,0.4666666666666667,0.3333333333333333,0.26666666666666666,0.5333333333333333,2.066666666666667,1.6666666666666667,1.2,1.6666666666666667,0.8666666666666667,0.0,17.066666666666666,11.266666666666667,6.466666666666667,4.466666666666667,10.133333333333333,13.266666666666667,4.533333333333333,4.533333333333333,3,3,9,10,2.8,2.1333333333333333,1.0666666666666667,2.533333333333333,20.4,12.4,9.333333333333334,16.8,7.333333333333333,5.466666666666667,4.4,6.533333333333333,2.2666666666666666,1.2,0.6666666666666666,0.4,0.26666666666666666,0.0,0.13333333333333333,0.6666666666666666,1.7070063694267517,1.1910828025477707
Wolves,Man United,0,1,0.6666666666666666,1.9333333333333333,-19,20,5,15,0.13333333333333333,0.6,0.13333333333333333,0.6,0.6,0.26666666666666666,0.5333333333333333,1.5333333333333334,1.6,1.3333333333333333,-1.0666666666666667,0.2,11.866666666666667,13.933333333333334,3.2666666666666666,5.333333333333333,13.2,12.4,4.266666666666667,4.2,0,3,4,10,0.6666666666666666,1.4666666666666666,1.7333333333333334,2.1333333333333333,10.533333333333333,12.533333333333333,14.133333333333333,13.2,2.933333333333333,5.6,4.666666666666667,5.2,1.0666666666666667,1.7333333333333334,0.26666666666666666,0.5333333333333333,0.26666666666666666,0.13333333333333333,0.5333333333333333,0.4,1.7088607594936709,1.1898734177215189
Bournemouth,Crystal Palace,0,2,1.0666666666666667,1.2666666666666666,-3,14,11,3,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.4666666666666667,0.4,1.2,1.0,2.1333333333333333,1.4,-0.9333333333333333,-0.4,8.133333333333333,10.533333333333333,3.4,3.533333333333333,16.066666666666666,13.6,5.0,4.4,0,0,1,9,1.2,0.6666666666666666,1.0666666666666667,1.3333333333333333,9.6,9.066666666666666,15.333333333333334,13.6,3.6,3.066666666666667,4.533333333333333,4.0,1.4666666666666666,0.8,0.4,0.13333333333333333,0.26666666666666666,0.4,0.4,0.4,1.6981132075471699,1.1886792452830188
Fulham,Southampton,2,1,1.375,0.75,10,9,20,-11,0.375,0.1875,0.375,0.1875,0.375,0.625,1.6875,0.875,1.625,1.875,0.0625,-1.0,12.8125,11.6875,4.8125,3.8125,13.0625,12.625,5.5,4.375,0,0,7,4,1.75,0.625,1.625,1.875,14.375,9.375,11.875,13.125,5.125,2.375,6.0,4.375,1.5,0.75,0.375,0.25,0.375,0.0,0.25,0.75,1.6875,1.19375
Man City,Everton,1,1,2.25,0.875,22,2,17,-15,0.6875,0.1875,0.6875,0.1875,0.125,0.5,2.75,0.75,1.0,1.1875,1.75,-0.4375,18.0625,10.5625,6.25,3.625,7.0625,16.25,2.625,5.4375,3,0,12,4,3.75,0.625,1.125,1.375,19.0,9.625,6.5,18.0,6.75,3.125,3.0,5.75,2.625,0.75,0.875,0.125,0.0,0.375,0.125,0.5,1.68944099378882,1.1925465838509317
Newcastle,Leeds,0,0,2.0625,1.0,17,3,14,-11,0.5625,0.25,0.5625,0.25,0.0625,0.5,2.0,1.4375,0.6875,1.8125,1.3125,-0.375,14.375,12.625,5.25,3.8125,10.9375,13.8125,3.6875,5.4375,3,0,15,6,2.125,1.25,0.625,2.125,17.5,11.25,8.75,11.875,6.125,3.75,3.375,5.0,2.25,0.5,0.625,0.125,0.375,0.125,0.0,0.625,1.6851851851851851,1.191358024691358
Brighton,Arsenal,2,4,1.5,2.6875,-19,8,1,7,0.4375,0.875,0.4375,0.875,0.375,0.0625,1.75,2.5,1.5,0.875,0.25,1.625,13.1875,15.75,5.375,5.8125,10.125,8.1875,3.75,2.875,3,3,9,13,1.375,1.75,0.75,0.5,13.5,12.75,6.75,9.125,5.5,3.875,2.375,2.625,1.375,2.375,0.375,0.75,0.25,0.125,0.25,0.125,1.6748466257668713,1.1840490797546013
Tottenham,Aston Villa,0,2,1.875,1.125,12,5,12,-7,0.5625,0.3125,0.5625,0.3125,0.25,0.5,2.0625,1.0625,1.4375,1.5625,0.625,-0.5,14.875,11.0,6.0625,4.125,14.125,12.0,4.4375,4.5,3,3,6,9,2.625,0.625,1.375,2.0,16.75,10.75,12.5,13.25,7.25,3.375,3.875,5.25,2.25,0.625,0.75,0.125,0.0,0.25,0.25,0.625,1.6768292682926829,1.201219512195122
Nott'm Forest,Chelsea,1,1,0.8125,1.5625,-12,19,7,12,0.1875,0.4375,0.1875,0.4375,0.5625,0.3125,0.6875,1.25,2.0625,1.125,-1.375,0.125,9.6875,11.125,3.0,3.75,15.375,11.25,5.875,4.75,3,3,8,4,1.25,0.875,1.375,1.375,11.5,11.75,12.625,11.375,4.0,4.25,4.125,5.5,1.375,1.25,0.375,0.375,0.25,0.125,0.375,0.5,1.6666666666666667,1.206060606060606
Brentford,Liverpool,3,1,1.25,1.75,-8,11,6,5,0.25,0.5,0.25,0.5,0.25,0.25,1.5625,2.0625,1.6875,1.1875,-0.125,0.875,10.25,17.3125,4.3125,6.375,15.9375,9.9375,6.0625,4.375,3,3,6,9,1.875,1.25,1.125,1.25,10.875,12.875,15.5,10.25,4.75,5.25,6.0,4.375,1.625,1.0,0.375,0.25,0.5,0.25,0.125,0.375,1.6626506024096386,1.2048192771084338
Arsenal,Newcastle,0,0,2.6875,2.0625,10,1,3,-2,0.875,0.5625,0.875,0.5625,0.0625,0.0625,2.5,2.0,0.875,0.6875,1.625,1.3125,15.75,14.375,5.8125,5.25,8.1875,10.9375,2.875,3.6875,3,3,13,15,2.75,1.875,1.0,0.75,17.0,11.25,6.125,13.125,6.875,4.375,2.5,4.0,2.625,1.875,0.875,0.5,0.0,0.375,0.0,0.125,1.6706586826347305,1.2035928143712575
Everton,Brighton,1,4,0.875,1.5,-10,17,8,9,0.1875,0.4375,0.1875,0.4375,0.5,0.375,0.75,1.75,1.1875,1.5,-0.4375,0.25,10.5625,13.1875,3.625,5.375,16.25,10.125,5.4375,3.75,0,3,4,9,0.875,1.875,1.0,1.75,11.5,11.75,14.5,11.75,4.125,4.625,5.125,4.25,1.0,1.625,0.25,0.5,0.25,0.125,0.5,0.375,1.6607142857142858,1.1964285714285714
Leicester,Fulham,0,1,1.0625,1.375,-5,13,9,4,0.3125,0.375,0.3125,0.375,0.5625,0.375,1.5625,1.6875,1.75,1.625,-0.1875,0.0625,11.0625,12.8125,4.3125,4.8125,13.1875,13.0625,4.5625,5.5,3,0,12,7,1.125,1.625,1.125,1.625,10.5,11.25,10.625,14.25,3.5,4.5,3.0,5.0,1.0,1.25,0.25,0.375,0.25,0.125,0.5,0.5,1.6568047337278107,1.21301775147929
Man United,Bournemouth,3,0,2.0588235294117645,0.9411764705882353,19,3,15,-12,0.6470588235294118,0.23529411764705882,0.6470588235294118,0.23529411764705882,0.23529411764705882,0.5294117647058824,1.588235294117647,1.0588235294117647,1.1764705882352942,2.1176470588235294,0.4117647058823529,-1.0588235294117647,14.294117647058824,8.058823529411764,5.411764705882353,3.3529411764705883,11.941176470588236,15.941176470588236,4.117647058823529,5.0588235294117645,3,0,12,3,1.411764705882353,1.0588235294117647,0.47058823529411764,3.0588235294117645,13.529411764705882,6.9411764705882355,10.235294117647058,16.58823529411765,4.470588235294118,3.2941176470588234,2.823529411764706,5.411764705882353,1.8823529411764706,0.5882352941176471,0.5882352941176471,0.11764705882352941,0.11764705882352941,0.23529411764705882,0.11764705882352941,0.5882352941176471,1.6470588235294117,1.2117647058823529
